ticker,date,signals_met,total_score,current_price,volume,step1_signal,step1_score,step1_red_volume_ratio,step1_red_day_avg_volume,step1_green_day_avg_volume,step1_20d_avg_volume,step1_red_day_count,step1_green_day_count,step1_price_above_ema,step2_signal,step2_score,step2_rsi,step2_rsi_divergence,step2_rsi_in_accumulation_zone,step2_macd_histogram,step2_macd_histogram_prev,step2_macd_improving_from_negative,step2_macd_histogram_positive,step2_macd_turning_positive,step2_obv_rising,step3_signal,step3_score,step3_rs_slope,step3_rs_slope_recent,step3_rs_just_turned_positive,step3_outperformance,step3_stock_change_20d
EPOL,2025-12-30,1,13,35.15999984741211,527917,False,0,1.152,332915.0,259717.0,288996.0,8,12,True,False,3,75.43,False,False,0.086,0.1087,False,True,True,True,True,10,5.466e-05,9.335e-05,True,0.62,8.0
EPR,2025-12-30,1,13,50.540000915527344,351269,False,0,0.987,698580.0,735334.0,707768.0,15,5,True,True,8,48.11,True,True,0.0632,0.0227,False,True,True,True,False,5,0.00044088,0.00051626,False,2.38,-3.48
EQIN,2025-12-30,1,13,47.83000183105469,5607,False,0,0.913,13970.0,16631.0,15300.0,10,10,True,False,3,69.76,True,False,0.0063,0.0201,False,True,True,False,True,10,2.62e-05,5.632e-05,True,0.22,2.9
ERH,2025-12-30,1,13,11.828200340270996,20819,False,0,0.961,21738.0,24260.0,22621.0,13,7,False,True,8,54.22,True,True,0.0301,0.0238,False,True,True,True,False,5,4.248e-05,9.055e-05,False,0.89,-2.83
ESG,2025-12-30,1,13,159.37600708007812,1116,False,0,1.432,3252.0,1617.0,2271.0,8,12,True,False,3,67.76,True,False,0.1806,0.2363,False,True,True,False,True,10,6.155e-05,7.428e-05,True,0.15,1.95
ESGD,2025-12-30,1,13,95.52999877929688,316141,False,0,1.259,448540.0,243789.0,356402.0,11,9,True,False,4,68.98,True,False,0.1308,0.1531,False,True,True,True,True,9,0.00010529,0.0002382,False,0.28,3.05
ETEC,2025-12-30,1,13,25.137800216674805,9,False,0,1.806,660.0,267.0,365.0,5,15,True,False,5,50.12,False,True,0.0255,0.034,False,True,True,True,True,8,3.232e-05,-3.365e-05,False,0.2,2.55
ETJ,2025-12-30,1,13,8.859999656677246,141941,False,0,1.021,129656.0,124895.0,127037.0,9,11,True,False,4,65.99,True,False,0.0162,0.013,False,True,True,True,True,9,2.86e-05,6.704e-05,False,1.05,0.86
ETW,2025-12-30,1,13,9.260000228881836,292597,False,0,0.9,302278.0,363009.0,335680.0,9,11,True,False,4,68.41,True,False,0.007,0.0071,False,True,True,True,True,9,1.883e-05,3.222e-05,False,0.68,2.05
ETY,2025-12-30,1,13,15.479999542236328,258966,False,0,1.074,247383.0,204783.0,230343.0,12,8,True,True,8,51.34,True,True,0.0214,0.0076,False,True,True,True,False,5,7.397e-05,0.00014077,False,1.45,-0.83
EUFN,2025-12-30,1,13,37.279998779296875,904744,False,0,1.038,984522.0,904633.0,948572.0,11,9,True,False,3,83.35,False,False,0.0774,0.103,False,True,True,True,True,10,2.759e-05,5.003e-05,True,0.41,7.4
EUSB,2025-12-30,1,13,43.959999084472656,48512,False,0,0.865,34927.0,47024.0,40371.0,11,9,True,False,4,67.61,True,False,0.0211,0.0198,False,True,True,True,True,9,9.921e-05,0.0001964,False,0.53,0.31
EVRG,2025-12-30,1,13,73.19999694824219,1185187,False,0,1.103,2198421.0,1512514.0,1992649.0,14,6,False,True,8,46.64,True,True,0.0728,0.0328,False,True,True,True,False,5,0.00025729,0.00056613,False,1.01,-1.78
EVUS,2025-12-30,1,13,32.29999923706055,25904,False,0,1.003,53650.0,53360.0,53505.0,10,10,True,False,4,67.24,True,False,0.0155,0.0219,False,True,True,True,True,9,4.185e-05,6.168e-05,False,0.36,2.28
EWI,2025-12-30,1,13,54.59000015258789,191427,False,0,0.809,323266.0,577383.0,399501.0,14,6,True,False,3,78.02,False,False,0.0595,0.0718,False,True,True,True,True,10,4.81e-05,0.0001682,True,0.49,4.35
EWO,2025-12-30,1,13,35.47999954223633,36457,False,0,1.364,54378.0,28005.0,39873.0,9,11,True,False,3,74.85,False,False,0.0049,0.0046,False,True,True,True,True,10,0.00011443,0.00026106,True,1.19,6.07
EWT,2025-12-30,1,13,63.709999084472656,1815557,False,0,1.014,3096744.0,3018505.0,3053713.0,9,11,True,False,4,55.12,True,True,0.2302,0.1874,False,True,True,True,True,9,0.000527,0.00072143,False,2.07,3.11
EWX,2025-12-30,1,13,65.52999877929688,55617,False,0,0.885,24664.0,31802.0,27876.0,11,9,True,False,5,59.06,False,True,0.1915,0.1974,False,True,True,True,True,8,9.605e-05,-8.346e-05,False,0.41,1.79
EXC,2025-12-30,1,13,43.91999816894531,3421184,False,0,1.179,8212209.0,5435176.0,6962544.0,11,9,False,True,8,52.38,True,True,0.0926,0.0638,False,True,True,True,False,5,0.00019056,0.00041356,False,1.2,-2.4
EZU,2025-12-30,1,13,64.41999816894531,1383824,False,0,1.059,1554652.0,1338100.0,1468031.0,12,8,True,False,4,69.84,True,False,0.0572,0.0611,False,True,True,True,True,9,0.00013859,0.00028931,False,0.64,3.31
FAB,2025-12-30,1,13,89.87989807128906,1381,False,0,1.154,1326.0,933.0,1149.0,11,9,True,False,4,64.94,True,True,-0.1074,-0.0867,False,False,False,False,True,9,9.136e-05,0.0001895,False,0.27,2.31
FAF,2025-12-30,1,13,62.04999923706055,343303,False,0,1.038,601482.0,551978.0,579205.0,11,9,False,True,9,48.63,True,True,-0.2498,-0.2975,True,False,True,True,False,4,0.00049371,0.0003028,False,1.98,-3.79
FAI,2025-12-30,1,13,41.42890167236328,13179,False,0,1.139,8097.0,6577.0,7109.0,7,13,True,False,4,44.59,False,True,0.094,0.0922,False,True,True,False,True,9,5.151e-05,6.077e-05,False,0.26,0.5
FAN,2025-12-30,1,13,20.530500411987305,17470,False,0,0.917,20197.0,23536.0,22034.0,9,11,True,False,4,69.5,True,False,0.0258,0.0308,False,True,True,True,True,9,1.498e-05,0.00010076,False,0.14,3.24
FB,2025-12-30,1,13,42.209800720214844,194,False,0,1.072,750.0,678.0,700.0,6,14,True,False,4,68.75,True,False,0.0207,0.0262,False,True,True,True,True,9,2.128e-05,0.00012136,False,0.09,0.62
FBOT,2025-12-30,1,13,33.58380126953125,9785,False,0,0.807,13341.0,18246.0,16529.0,7,13,True,False,4,55.86,False,True,0.0595,0.0679,False,True,True,False,True,9,6.36e-06,0.00010149,False,0.03,3.67
FBUF,2025-12-30,1,13,31.034500122070312,3722,False,0,0.89,5410.0,6742.0,6076.0,10,10,True,False,4,62.27,False,True,0.0241,0.0308,False,True,True,False,True,9,1.597e-05,6.415e-05,False,0.1,1.61
FCA,2025-12-30,2,13,28.416900634765625,10628,True,6,0.452,6248.0,20018.0,13821.0,9,11,False,True,7,60.94,True,True,0.044,0.0679,False,True,True,True,False,0,-0.00011513,-0.00028002,False,-1.09,-0.98
FCAL,2025-12-30,1,13,49.2599983215332,20874,False,0,1.006,26255.0,25717.0,26094.0,14,6,True,False,4,69.14,True,False,0.0128,0.0138,False,True,True,True,True,9,6.392e-05,0.000175,False,0.25,0.31
FCPT,2025-12-30,1,13,23.56999969482422,624955,False,0,0.91,826164.0,1007873.0,907933.0,11,9,True,True,8,64.18,True,True,0.0719,0.065,False,True,True,True,False,5,0.00011789,0.00018341,False,1.43,-0.13
FCVT,2025-12-30,0,13,43.28499984741211,2715,False,5,0.617,17547.0,48671.0,28441.0,13,7,True,False,4,45.34,False,True,0.0177,0.0459,False,True,True,False,False,4,-0.00012935,-0.00010653,False,-0.97,0.54
FDS,2025-12-30,1,13,291.3999938964844,391320,False,0,0.934,748502.0,844536.0,801321.0,9,11,True,False,5,53.43,False,True,0.0189,0.1375,False,True,True,True,True,8,0.00090844,0.00048507,False,0.32,4.71
FDT,2025-12-30,1,13,79.93000030517578,82519,False,0,1.069,56429.0,48289.0,52766.0,11,9,True,False,4,63.8,False,True,0.0565,0.0705,False,True,True,False,True,9,7.33e-05,0.00028533,False,0.28,3.77
FDTS,2025-12-30,1,13,58.712100982666016,163,False,0,2.083,850.0,219.0,408.0,6,14,True,False,4,69.61,True,False,0.0638,0.0695,False,True,True,True,True,9,0.00014846,0.00032892,False,0.69,3.74
FE,2025-12-30,1,13,44.959999084472656,1461567,False,0,1.22,5520736.0,3305785.0,4524008.0,11,9,False,True,8,52.71,True,True,0.1038,0.0865,False,True,True,True,False,5,0.00014081,0.0002361,False,0.85,-1.53
FEBT,2025-12-30,1,13,38.2599983215332,3981,False,0,0.942,4386.0,4799.0,4654.0,7,13,True,False,4,65.12,True,False,0.028,0.0351,False,True,True,True,True,9,4.334e-05,8.748e-05,False,0.21,1.42
FEMR,2025-12-30,1,13,32.619998931884766,15926,False,0,1.072,18260.0,15793.0,17026.0,10,10,True,False,4,65.86,True,False,0.124,0.111,False,True,True,True,True,9,0.00022069,0.00028732,False,1.85,3.62
FERA,2025-12-30,1,13,10.270000457763672,38328,False,0,3.895,48325.0,3427.0,12406.0,4,16,False,True,8,48.0,True,True,-0.0042,-0.0042,True,False,True,False,False,5,9.61e-06,2.849e-05,False,0.04,-1.06
FEZ,2025-12-30,1,13,64.7300033569336,1210891,False,0,1.003,1310017.0,1300122.0,1305565.0,11,9,True,False,4,65.32,True,False,0.0399,0.0392,False,True,True,True,True,9,0.00013162,0.00023245,False,0.68,2.79
FFA,2025-12-30,1,13,21.920000076293945,37566,False,0,0.916,19778.0,23070.0,21588.0,9,11,True,False,4,66.8,True,False,0.0619,0.0531,False,True,True,True,True,9,0.00010325,0.00014869,False,1.53,2.47
FFDI,2025-12-30,1,13,30.33489990234375,915,False,0,0.843,1944.0,2601.0,2306.0,9,11,True,False,4,68.33,True,False,0.0476,0.0541,False,True,True,True,True,9,4.066e-05,9.75e-05,False,0.32,3.16
FFGX,2025-12-30,1,13,30.59000015258789,9845,False,0,0.825,4516.0,6255.0,5472.0,9,11,True,False,4,66.14,True,False,0.0675,0.069,False,True,True,True,True,9,7.651e-05,0.00011874,False,0.7,3.06
FGMCU,2025-12-30,1,13,10.399999618530273,0,False,0,1.448,718.0,484.0,496.0,1,19,True,False,4,50.0,False,True,0.0031,0.0041,False,True,True,False,True,9,5.37e-06,2.894e-05,False,0.04,0.68
FHDG,2025-12-30,1,13,34.019500732421875,5427,False,0,1.4,8212.0,4302.0,5866.0,8,12,True,False,4,67.2,True,False,0.0149,0.0173,False,True,True,True,True,9,4.081e-05,0.0001122,False,0.25,1.18
FIGB,2025-12-30,1,13,43.4900016784668,66481,False,0,1.052,78750.0,70988.0,74869.0,10,10,True,True,8,54.91,True,True,0.0093,0.02,False,True,True,True,False,5,4.364e-05,4.991e-05,False,0.07,-0.14
FIS,2025-12-30,1,13,67.16999816894531,1449997,False,0,1.015,2724491.0,2632933.0,2683290.0,11,9,True,False,4,68.38,True,False,0.0724,0.0919,False,True,True,True,True,9,0.00021106,0.00021921,False,0.69,1.17
FLAO,2025-12-30,1,13,28.51300048828125,361,False,0,1.895,925.0,379.0,488.0,4,16,True,False,4,61.22,False,True,0.0148,0.0179,False,True,True,False,True,9,2.26e-05,7.892e-05,False,0.15,0.85
FLEU,2025-12-30,1,13,33.349998474121094,11265,False,0,1.021,7429.0,6928.0,7278.0,14,6,True,False,4,69.83,True,False,0.0406,0.0388,False,True,True,True,True,9,0.00010142,0.00016673,False,0.89,3.55
FLOT,2025-12-30,1,13,50.83000183105469,1270567,False,0,1.126,1314820.0,1119298.0,1168178.0,5,15,True,False,4,76.89,False,False,-0.0006,-0.0006,True,False,True,True,True,9,5.768e-05,0.00017685,False,0.22,0.34
FLTW,2025-12-30,1,13,60.95000076293945,155508,False,0,1.488,154901.0,62591.0,104130.0,9,11,True,False,4,55.38,True,True,0.2183,0.1853,False,True,True,True,True,9,0.00051431,0.00065389,False,2.11,3.43
FMAY,2025-12-30,1,13,53.529998779296875,10208,False,0,1.189,13488.0,9917.0,11345.0,8,12,True,False,4,68.39,True,False,0.0286,0.0342,False,True,True,True,True,9,6.385e-05,0.00017538,False,0.23,1.16
FMC,2025-12-30,1,13,13.979999542236328,3134833,False,0,1.047,4619910.0,4201743.0,4410827.0,10,10,True,False,6,58.74,True,True,0.3202,0.3109,False,True,True,True,True,7,0.00033252,0.00035285,False,6.61,2.04
FMET,2025-12-30,1,13,36.367698669433594,7926,False,0,1.016,5793.0,5610.0,5701.0,10,10,True,False,4,43.72,False,True,0.0623,0.0635,False,True,True,False,True,9,5.732e-05,0.00010313,False,0.45,1.05
FMY,2025-12-30,1,13,12.130000114440918,9721,False,0,1.54,27533.0,13737.0,17876.0,6,14,True,False,4,68.42,True,False,0.0242,0.0183,False,True,True,True,True,9,8.396e-05,0.00010015,False,1.9,0.83
FNDB,2025-12-30,1,13,26.746999740600586,104096,False,0,1.005,90018.0,88988.0,89555.0,11,9,True,False,4,61.06,True,True,-0.0071,-0.002,False,False,False,False,True,9,2.272e-05,3.294e-05,False,0.24,1.43
FNDX,2025-12-30,1,13,27.40999984741211,3167248,False,0,1.152,6477079.0,4340550.0,5622467.0,12,8,True,False,4,62.39,True,True,-0.0032,0.0005,False,False,False,False,True,9,3.728e-05,5.191e-05,False,0.36,1.45
FNK,2025-12-30,1,13,56.16699981689453,7860,False,0,1.103,6340.0,4367.0,5748.0,14,6,True,False,4,64.61,True,True,-0.0747,-0.0564,False,False,False,False,True,9,2.557e-05,7.011e-05,False,0.11,2.39
FPAG,2025-12-30,1,13,37.380001068115234,45656,False,0,1.072,43100.0,37336.0,40218.0,10,10,True,False,4,66.7,True,False,0.0117,0.02,False,True,True,True,True,9,5.678e-05,7.935e-05,False,0.46,2.59
FPH,2025-12-30,1,13,5.53000020980835,154636,False,0,0.945,139353.0,166350.0,147452.0,14,6,False,True,8,46.81,True,True,0.0048,0.0021,False,True,True,True,False,5,1.102e-05,1.924e-05,False,0.5,-9.05
FPWR,2025-12-30,1,13,33.22710037231445,659,False,0,0.86,1547.0,2175.0,1798.0,12,8,False,True,8,52.27,True,True,0.0249,0.0112,False,True,True,True,False,5,8.062e-05,0.00021273,False,0.67,-1.18
FRI,2025-12-30,1,13,27.549999237060547,28035,False,0,1.114,33564.0,23714.0,30117.0,13,7,True,True,8,63.34,True,True,0.0331,0.0221,False,True,True,True,False,5,0.00013615,0.00019725,False,1.42,-0.19
FSCO,2025-12-30,1,13,6.239999771118164,1638858,False,0,0.96,1243170.0,1346656.0,1294913.0,10,10,True,False,5,49.05,False,True,0.0156,0.0073,False,True,True,True,True,8,7.115e-05,9.414e-05,False,3.11,3.43
FSV,2025-12-30,1,13,155.8800048828125,88267,False,0,1.171,256452.0,173333.0,219048.0,11,9,True,False,5,63.34,True,True,0.6863,0.7689,False,True,True,False,True,8,0.00041348,-8.058e-05,False,0.74,1.0
FTAIM,2025-12-30,1,13,27.110000610351562,5323,False,0,0.813,2825.0,3910.0,3476.0,8,12,True,False,4,66.78,True,False,0.0035,-0.0205,False,True,True,True,True,9,0.00017162,0.00034059,False,1.8,1.31
FTI,2025-12-30,1,13,45.189998626708984,2364312,False,0,0.9,2685389.0,3226747.0,2983136.0,9,11,False,True,8,45.39,True,True,-0.1983,-0.252,True,False,True,True,False,5,5.215e-05,0.00054835,False,0.2,-0.29
FTLS,2025-12-30,1,13,71.52999877929688,137444,False,0,1.088,84124.0,70570.0,77347.0,10,10,True,False,5,58.29,True,True,0.0671,0.0784,False,True,True,False,True,8,9.896e-05,8.952e-05,False,0.36,0.09
FTRK,2025-12-30,1,13,0.7439000010490417,51961,True,10,0.263,205037.0,1088023.0,778978.0,7,13,True,False,2,56.52,False,True,-0.0047,0.0033,False,False,False,False,False,1,-4.723e-05,-6.702e-05,False,-13.16,69.07
FTXL,2025-12-30,1,13,131.40780639648438,18400,False,0,1.671,219770.0,43220.0,131495.0,10,10,True,False,4,46.03,False,True,0.0123,0.0229,False,True,True,False,True,9,0.00012848,0.00029698,False,0.31,2.21
FTXN,2025-12-30,1,13,28.107099533081055,23226,False,0,1.087,23475.0,18791.0,21601.0,12,8,False,True,8,42.97,True,True,-0.0474,-0.0903,True,False,True,True,False,5,0.00014613,0.00051507,False,1.36,-0.7
FTXR,2025-12-30,1,13,39.0359001159668,1776,True,7,0.529,8784.0,21825.0,16609.0,8,12,True,False,2,63.98,False,True,-0.0914,-0.0406,False,False,False,False,False,4,-0.00018793,-0.00025104,False,-1.15,6.1
FUTY,2025-12-30,1,13,55.56999969482422,140249,False,0,1.052,262442.0,229856.0,249407.0,12,8,False,True,8,57.19,True,True,0.1017,0.0807,False,True,True,True,False,5,0.00016525,0.00033096,False,0.83,-1.58
FVAL,2025-12-30,1,13,72.88899993896484,33283,False,0,0.993,44117.0,44778.0,44414.0,11,9,True,False,3,68.15,True,False,0.0698,0.0969,False,True,True,False,True,10,2.803e-05,7.904e-05,True,0.18,2.94
FVN,2025-12-30,1,13,10.569999694824219,30086,False,0,0.751,1250.0,1710.0,1664.0,2,18,True,False,4,56.25,False,True,0.003,0.0036,False,True,True,False,True,9,6.98e-06,2.953e-05,False,0.04,0.19
FXG,2025-12-30,1,13,61.04999923706055,16161,False,0,1.01,14743.0,14343.0,14603.0,13,7,False,True,9,54.69,True,True,-0.0509,-0.054,True,False,True,True,False,4,0.00017916,0.00015446,False,0.75,-0.98
FXN,2025-12-30,1,13,16.59000015258789,163330,False,0,1.073,283589.0,248448.0,264262.0,9,11,False,True,8,42.42,True,True,-0.0465,-0.0715,True,False,True,True,False,5,7.788e-05,0.00030399,False,1.17,-0.41
FYEE,2025-12-30,1,13,28.829999923706055,32699,False,0,0.719,55550.0,98970.0,77260.0,10,10,True,False,4,63.91,False,True,0.0305,0.0379,False,True,True,False,True,9,2.406e-05,4.236e-05,False,0.14,2.22
GAA,2025-12-30,1,13,32.534698486328125,1661,False,0,1.557,10157.0,4566.0,6523.0,7,13,True,False,3,66.49,False,False,0.029,0.0401,False,True,True,True,True,10,2.014e-05,5.793e-05,True,0.32,1.59
GAIN,2025-12-30,1,13,13.84000015258789,146166,False,0,1.114,160300.0,130424.0,143868.0,9,11,True,True,9,47.64,True,True,-0.0112,-0.019,True,False,True,True,False,4,9.861e-05,2.642e-05,False,2.13,-0.71
GBIO,2025-12-30,1,13,5.590000152587891,60792,False,0,0.736,47867.0,68088.0,65055.0,3,17,True,False,5,62.65,False,True,0.0373,0.0417,False,True,True,True,True,8,5.173e-05,1.221e-05,False,2.33,9.39
GBLI,2025-12-30,1,13,28.450000762939453,5794,False,0,1.211,3111.0,2127.0,2570.0,9,11,True,False,4,68.43,True,False,0.0885,0.0735,False,True,True,True,True,9,0.00013981,0.00049735,False,1.24,0.92
GBXB,2025-12-30,1,13,26.55900001525879,100,False,0,3.125,500.0,142.0,160.0,1,19,True,False,5,57.15,True,True,0.0237,0.026,False,True,True,False,True,8,-1.993e-05,8.46e-06,True,-0.14,1.05
GCL,2025-12-30,1,13,1.1299999952316284,68322,False,0,1.112,93362.0,66446.0,83941.0,13,7,False,True,8,51.02,True,True,0.0159,0.0119,False,True,True,True,False,5,1.04e-06,9.085e-05,False,0.14,-10.32
GDEN,2025-12-30,1,13,27.200000762939453,247394,False,0,0.962,263664.0,298600.0,274145.0,14,6,False,True,9,44.4,True,True,-0.1733,-0.2028,True,False,True,True,False,4,0.00024331,0.00018879,False,2.01,-3.45
GDL,2025-12-30,1,13,8.469900131225586,10012,False,0,1.567,16843.0,7470.0,10751.0,7,13,True,False,4,60.69,False,True,0.0014,0.002,False,True,True,False,True,9,1.37e-05,5.113e-05,False,0.26,1.42
GECCG,2025-12-30,1,13,24.979999542236328,2104,False,0,0.98,4129.0,4262.0,4215.0,7,13,True,False,4,61.37,False,True,0.0071,0.0155,False,True,True,False,True,9,1.468e-05,3.621e-05,False,0.14,1.53
GEHC,2025-12-30,1,13,83.33000183105469,1508682,False,0,1.0,2936818.0,2934609.0,2935824.0,11,9,True,False,4,51.36,True,True,-0.3033,-0.2942,False,False,False,True,True,9,4.594e-05,8.711e-05,False,0.15,3.88
GGG,2025-12-30,1,13,83.08999633789062,249726,False,0,0.982,719993.0,748511.0,732826.0,11,9,True,False,5,62.08,True,True,-0.0496,-0.0229,False,False,False,False,True,8,-7.905e-05,6.454e-05,True,-0.31,0.74
GGLS,2025-12-30,1,13,6.760000228881836,2977735,False,0,0.839,4825034.0,6679050.0,5752042.0,10,10,False,False,4,53.53,False,True,0.0282,0.0317,False,True,True,False,True,9,1.286e-05,1.628e-05,False,0.36,0.64
GIFI,2025-12-30,1,13,11.949999809265137,22099,False,0,1.919,162700.0,65325.0,84800.0,4,16,True,False,4,85.71,True,False,-0.0996,-0.1056,True,False,True,True,True,9,1.843e-05,4.882e-05,False,0.31,0.67
GINX,2025-12-30,1,13,31.426599502563477,9292,False,0,0.872,10044.0,12736.0,11525.0,9,11,True,False,3,76.35,True,False,0.0198,0.0242,False,True,True,True,True,10,3.187e-05,0.00013223,True,0.38,4.01
GLIX,2025-12-30,1,13,24.997499465942383,19385,False,0,1.418,9315.0,2450.0,6569.0,12,8,True,True,8,60.95,True,True,0.0198,0.013,False,True,True,True,False,5,8.828e-05,0.00015469,False,0.89,-0.09
GLO,2025-12-30,1,13,5.679999828338623,145174,False,0,1.001,149320.0,148907.0,149114.0,10,10,True,True,8,59.58,True,True,0.0094,0.0099,False,True,True,True,False,5,-5e-07,5.28e-06,False,-0.04,0.19
GLOW,2025-12-30,1,13,31.036399841308594,2491,False,0,1.026,11815.0,10957.0,11515.0,13,7,True,False,5,61.58,False,True,0.0333,0.0452,False,True,True,True,True,8,1.277e-05,-1.052e-05,False,0.07,1.92
GMAY,2025-12-30,1,13,41.34859848022461,6089,False,0,1.511,22978.0,8844.0,15204.0,9,11,True,False,4,69.22,True,False,0.0168,0.0196,False,True,True,True,True,9,4.71e-05,0.00014284,False,0.21,0.96
GOCT,2025-12-30,1,13,39.4109992980957,9515,False,0,0.826,14139.0,19117.0,17126.0,8,12,True,False,4,58.44,False,True,0.0191,0.0275,False,True,True,False,True,9,2.236e-05,6.541e-05,False,0.06,0.87
GOVI,2025-12-30,1,13,27.674999237060547,47323,False,0,1.024,148289.0,142029.0,144846.0,9,11,True,True,8,59.69,True,True,0.0234,0.0221,False,True,True,True,False,5,6.656e-05,0.00012888,False,0.56,-0.18
GOVT,2025-12-30,1,13,23.075000762939453,3463753,False,0,1.258,8013122.0,5021596.0,6367783.0,9,11,True,False,4,66.98,True,False,0.0105,0.0101,False,True,True,True,True,9,4.918e-05,9.115e-05,False,0.46,0.12
GPIX,2025-12-30,1,13,53.11000061035156,728217,False,0,0.988,687433.0,703211.0,696111.0,9,11,True,False,4,58.88,False,True,0.0458,0.0577,False,True,True,False,True,9,2.502e-05,6.165e-05,False,0.1,1.28
GPOR,2025-12-30,1,13,213.07000732421875,113447,False,0,0.98,212975.0,221600.0,217287.0,10,10,True,False,4,55.27,False,True,0.4644,0.1957,False,True,True,True,True,9,0.00273999,0.00283458,False,2.59,0.17
GRFS,2025-12-30,1,13,9.199999809265137,362353,False,0,1.104,594767.0,492850.0,538713.0,9,11,True,False,4,68.27,True,False,0.0265,0.0235,False,True,True,True,True,9,4.776e-05,0.00010444,False,1.13,8.11
GRNB,2025-12-30,1,13,24.385000228881836,23474,False,0,0.927,21290.0,24637.0,22964.0,10,10,True,False,4,67.18,True,False,0.0081,0.0068,False,True,True,True,True,9,4.773e-05,0.00010657,False,0.43,0.35
GSEE,2025-12-30,1,13,56.44070053100586,16645,False,0,1.585,6714.0,1760.0,4237.0,10,10,True,False,5,60.86,False,True,0.1585,0.159,False,True,True,True,True,8,0.00019816,0.00016138,False,0.84,2.37
GSG,2025-12-30,1,13,23.299999237060547,873011,False,0,0.962,684201.0,752462.0,711506.0,12,8,True,False,5,53.97,True,True,0.0385,0.0326,False,True,True,False,True,8,-2.037e-05,0.00013901,True,-0.16,0.6
GSK,2025-12-30,1,13,49.29999923706055,1756629,False,0,1.067,3383378.0,2994984.0,3169761.0,9,11,True,False,4,74.7,True,False,-0.0338,-0.0482,True,False,True,True,True,9,0.00019853,0.00033087,False,1.06,2.13
GSPY,2025-12-30,1,13,37.09000015258789,2506,False,0,1.421,3284.0,850.0,2310.0,12,8,True,False,4,58.97,False,True,0.035,0.0449,False,True,True,False,True,9,1.12e-05,2.039e-05,False,0.1,1.59
GTLS,2025-12-30,1,13,206.3699951171875,349807,False,0,1.104,630490.0,511321.0,570905.0,10,10,True,False,4,72.99,False,False,-0.0909,-0.1071,True,False,True,True,True,9,0.0003366,0.00109463,False,0.33,1.06
GWX,2025-12-30,1,13,40.970001220703125,40169,False,0,0.914,39663.0,46464.0,43403.0,9,11,True,False,4,69.37,True,False,0.0608,0.0797,False,True,True,True,True,9,6.739e-05,8.46e-05,False,0.21,3.42
GXPE,2025-12-30,1,13,26.365800857543945,344,False,0,2.596,1317.0,160.0,507.0,6,14,False,True,8,44.18,True,True,-0.0143,-0.0238,True,False,True,True,False,5,4.607e-05,0.00020458,False,0.11,-0.32
HAE,2025-12-30,1,13,80.9800033569336,236494,False,0,1.105,814000.0,685024.0,736615.0,8,12,True,False,4,39.62,False,False,-0.9686,-1.0847,True,False,True,True,True,9,0.00033102,0.00078876,False,0.91,0.24
HAP,2025-12-30,1,13,60.529998779296875,4958,False,0,0.85,10505.0,14633.0,12363.0,11,9,True,False,3,66.92,True,False,0.0269,0.0329,False,True,True,False,True,10,3.907e-05,8.746e-05,True,0.27,3.58
HDB,2025-12-30,1,13,36.439998626708984,2467643,False,0,1.072,3272233.0,2960110.0,3053747.0,6,14,True,False,4,69.54,True,False,0.1327,0.1344,False,True,True,True,True,9,7.183e-05,0.00011229,False,0.58,1.67
HDL,2025-12-30,1,13,16.430099487304688,1522,False,0,2.138,2600.0,972.0,1216.0,3,17,False,True,9,44.0,True,True,-0.0901,-0.1036,True,False,True,True,False,4,-5.431e-05,0.0001514,True,-0.77,-8.72
HDV,2025-12-30,1,13,122.23999786376953,293676,False,0,1.178,857058.0,598590.0,727824.0,10,10,True,False,4,65.97,True,False,0.0583,0.0476,False,True,True,True,True,9,0.00033219,0.00063534,False,0.66,0.86
HEFA,2025-12-30,1,13,41.540000915527344,432111,False,0,1.204,956278.0,492571.0,793981.0,13,7,True,False,4,67.9,True,False,0.0353,0.0355,False,True,True,True,True,9,0.00011724,0.00020971,False,0.79,2.61
HEGD,2025-12-30,1,13,25.360000610351562,177664,False,0,1.111,106906.0,83178.0,96228.0,11,9,True,False,4,50.0,False,True,0.0093,0.0142,False,True,True,False,True,9,3.13e-06,1.218e-05,False,0.02,0.36
HEJD,2025-12-30,1,13,26.74049949645996,2,False,0,1.0,265.0,265.0,265.0,0,20,True,True,8,43.83,True,True,0.0021,-0.0044,False,True,True,True,False,5,8.468e-05,0.00011875,False,0.76,-1.19
HELO,2025-12-30,1,13,66.80000305175781,298159,False,0,0.994,260016.0,263150.0,261583.0,10,10,True,False,4,60.0,False,True,0.059,0.075,False,True,True,False,True,9,1.315e-05,8.755e-05,False,0.02,1.24
HEPS,2025-12-30,1,13,2.490000009536743,205659,False,0,0.763,357051.0,558355.0,467768.0,9,11,True,False,5,53.2,True,True,0.0037,0.0095,False,True,True,False,True,8,3.82e-06,-1.307e-05,False,1.77,5.51
HERZ,2025-12-30,1,13,2.6500000953674316,79346,False,0,0.867,55625.0,72710.0,64167.0,10,10,True,False,6,57.78,True,True,-0.0143,-0.0119,False,False,False,True,True,7,5.333e-05,-3.424e-05,False,4.06,1.53
HEWJ,2025-12-30,1,13,52.819698333740234,5609,False,0,1.294,44767.0,19350.0,34600.0,12,8,True,False,4,56.07,False,True,0.0175,0.0125,False,True,True,False,True,9,9.273e-05,0.0002922,False,0.31,3.0
