ticker,date,signals_met,total_score,current_price,volume,step1_signal,step1_score,step1_red_volume_ratio,step1_price_above_ema,step2_signal,step2_score,step2_rsi,step2_rsi_divergence,step2_rsi_in_accumulation_zone,step2_macd_histogram,step2_macd_histogram_prev,step2_macd_improving_from_negative,step2_macd_histogram_positive,step2_macd_turning_positive,step2_obv_rising,step3_signal,step3_score,step3_rs_slope,step3_rs_slope_recent,step3_rs_just_turned_positive,step3_outperformance,step3_stock_change_20d
MINN,2025-12-28,0,13,22.520999908447266,4000,False,3,1.049,True,False,5,56.87,True,True,0.0105,0.011,False,True,True,True,False,5,-9.525e-05,-5.499e-05,False,-1.04,0.16
MINO,2025-12-28,0,13,45.45000076293945,81400,False,3,0.756,True,False,6,55.88,True,True,0.0091,0.0104,False,True,True,True,False,4,-0.0002298,-0.00011245,False,-1.43,-0.16
MKAM,2025-12-28,0,13,31.219999313354492,200,False,3,1.196,True,False,5,57.98,True,True,0.0244,0.0197,False,True,True,True,False,5,-7.382e-05,-3.509e-05,False,-0.63,0.79
MLP,2025-12-28,1,13,17.350000381469727,16800,False,3,0.773,True,False,2,65.4,True,False,0.024,0.0229,False,True,True,True,True,8,7.525e-05,7.336e-05,False,1.17,9.46
MMLP,2025-12-28,0,13,2.619999885559082,26100,False,3,0.841,True,False,6,52.59,True,True,0.0108,0.0029,False,True,True,True,False,4,0.0001094,8.05e-06,False,14.5,0.38
MOGU,2025-12-28,1,13,2.5,5800,False,0,0.776,False,False,5,42.42,False,True,-0.009,-0.0117,True,False,True,False,True,8,-3.634e-05,4.469e-05,True,-2.22,-6.47
MOO,2025-12-28,1,13,73.02999877929688,50400,False,3,1.118,True,False,2,68.04,True,False,0.0647,0.0549,False,True,True,True,True,8,-0.00019005,0.00020451,True,-0.7,2.37
MOVE,2025-12-28,0,13,8.135000228881836,30500,False,6,0.484,False,False,5,46.35,False,True,-0.0909,-0.1189,True,False,True,False,False,2,-0.00015884,-6.737e-05,False,-4.47,-22.52
MRP,2025-12-28,1,13,30.389999389648438,797900,False,0,0.826,False,False,4,39.29,False,False,-0.0788,-0.1387,True,False,True,True,True,9,0.00026708,0.00036815,False,1.87,-0.23
MSFW,2025-12-28,0,13,39.97999954223633,6200,False,3,1.447,True,False,6,53.27,True,True,0.1862,0.1829,False,True,True,True,False,4,-0.00013099,-6.258e-05,False,-1.08,-1.53
MSGM,2025-12-28,1,13,3.1600000858306885,34900,False,3,0.945,True,False,1,73.6,True,False,0.0432,0.0478,False,True,True,True,True,9,1.551e-05,1.399e-05,True,1.84,13.26
MSTZ,2025-12-28,0,13,15.739999771118164,4926300,False,3,1.194,True,False,6,62.98,True,True,0.034,0.0526,False,True,True,True,False,4,0.00035918,-0.00017703,False,5.43,15.57
MTEN,2025-12-28,0,13,0.8500000238418579,486600,False,4,0.557,False,False,2,36.39,True,False,0.0803,0.0648,False,True,True,False,False,7,1.146e-05,0.00012363,True,9.83,-42.95
MA,2025-12-28,1,12,579.5999755859375,961200,False,3,0.928,True,False,1,77.07,False,False,2.8339,3.0663,False,True,True,True,True,8,-0.0003651,0.00092804,True,-0.14,5.28
MAAS,2025-12-28,1,12,4.869999885559082,6400,True,9,0.498,True,False,3,59.08,False,True,0.0841,0.1078,False,True,True,True,False,0,-5.269e-05,-0.00019375,False,-3.44,23.29
MAGC,2025-12-28,1,12,25.190000534057617,4500,False,0,0.982,False,False,4,44.4,True,True,0.0617,0.0301,False,True,True,False,True,8,-8.042e-05,0.00026473,True,-0.59,-0.8
MAGS,2025-12-28,0,12,67.98999786376953,1216400,False,3,1.032,True,False,4,52.68,True,True,0.1493,0.1453,False,True,True,True,False,5,-6.4e-06,-0.00026997,False,-0.13,1.84
MAMB,2025-12-28,1,12,24.1299991607666,21800,False,3,1.071,True,False,1,73.52,True,False,0.0277,0.0228,False,True,True,True,True,8,-5.136e-05,5.71e-06,True,-0.55,0.56
MAMK,2025-12-28,0,12,13.0,0,False,3,1.0,True,False,4,,False,False,-0.2421,-0.2549,True,False,True,True,False,5,-6.905e-05,-3.216e-05,False,-1.43,0.0
MAN,2025-12-28,1,12,29.829999923706055,598700,False,3,1.086,True,False,1,66.01,True,False,0.1534,0.1582,False,True,True,False,True,8,-0.00020466,0.00050762,True,-1.53,6.38
MANU,2025-12-28,0,12,15.859999656677246,352400,False,3,1.052,True,False,4,54.26,True,True,0.1144,0.1234,False,True,True,True,False,5,-6.107e-05,-9.738e-05,False,-1.43,-0.25
MAZE,2025-12-28,0,12,42.099998474121094,212900,False,5,0.699,True,False,3,51.58,False,True,-0.048,-0.0376,False,False,False,True,False,4,-9.439e-05,-0.00024952,False,-0.49,11.52
MBC,2025-12-28,1,12,11.270000457763672,840800,False,0,1.011,False,False,4,53.14,True,True,-0.0019,0.0016,False,False,False,True,True,8,-5.092e-05,4.48e-05,True,-0.89,1.62
MCHI,2025-12-28,1,12,61.27000045776367,981500,False,0,1.161,False,False,4,44.45,True,True,0.1287,0.0753,False,True,True,True,True,8,-0.00017748,0.00028448,True,-0.37,-0.29
MCO,2025-12-28,1,12,520.0399780273438,347700,False,3,1.229,True,False,1,69.88,False,False,3.0821,2.8921,False,True,True,True,True,8,0.00333904,0.00209287,False,1.94,5.96
MCW,2025-12-28,1,12,5.75,818600,False,3,0.791,True,False,1,76.6,True,False,0.0217,0.0279,False,True,True,True,True,8,-2.759e-05,3.1e-07,True,-1.25,7.68
MEI,2025-12-28,0,12,6.760000228881836,222600,False,0,0.951,False,False,7,44.04,True,True,-0.0389,-0.0417,True,False,True,False,False,5,-5.516e-05,-3.853e-05,False,-2.16,-10.82
METCI,2025-12-28,1,12,25.200000762939453,3300,False,0,0.974,False,False,4,52.56,True,True,0.0153,0.0144,False,True,True,False,True,8,-0.00012805,1.033e-05,True,-1.43,-0.55
METU,2025-12-28,0,12,32.5,1563500,False,3,1.211,True,False,3,43.24,False,True,0.2697,0.3144,False,True,True,True,False,6,2.375e-05,-0.00022577,False,-0.28,3.8
MFH,2025-12-28,0,12,5.710000038146973,133462,False,0,1.139,False,False,6,46.04,True,True,0.044,0.0314,False,True,True,True,False,6,7.231e-05,-0.00015222,False,6.92,-40.77
MFIC,2025-12-28,1,12,11.479999542236328,581100,False,0,1.164,False,False,4,34.93,False,False,-0.0502,-0.0546,True,False,True,True,True,8,-7.696e-05,3.701e-05,True,-1.34,-2.87
MFSI,2025-12-28,1,12,30.645000457763672,87200,False,3,0.891,True,False,1,70.68,True,False,0.07,0.0657,False,True,True,True,True,8,-2.032e-05,2.956e-05,True,-0.14,2.97
MG,2025-12-28,1,12,13.15999984741211,106800,False,3,0.713,True,False,1,78.2,True,False,0.0542,0.0606,False,True,True,True,True,8,5.342e-05,-5.436e-05,False,1.38,9.76
MIND,2025-12-28,0,12,9.229999542236328,118300,False,3,1.327,True,False,5,42.65,True,True,0.1355,0.0866,False,True,True,True,False,4,0.00039758,4.257e-05,False,15.56,-3.15
MLCO,2025-12-28,1,12,8.010000228881836,844700,False,0,1.016,False,False,4,27.49,True,False,-0.0527,-0.076,True,False,True,True,True,8,-5.258e-05,0.00012554,True,-1.18,-12.07
MLDR,2025-12-28,0,12,49.814998626708984,100,False,3,1.842,True,False,5,58.64,True,True,0.0077,0.0032,False,True,True,False,False,4,-0.00024034,-2.877e-05,False,-1.31,-0.21
MMCA,2025-12-28,0,12,21.844999313354492,1500,False,3,1.386,True,False,5,64.92,True,True,0.0037,0.004,False,True,True,False,False,4,-0.00011163,-5.405e-05,False,-1.36,0.03
MNRO,2025-12-28,0,12,20.799999237060547,266500,False,3,0.837,True,False,2,64.57,False,True,-0.0648,-0.0461,False,False,False,False,False,7,-0.00015449,0.00026105,True,-2.05,12.85
MNSBP,2025-12-28,0,12,24.899999618530273,100,False,3,1.059,True,False,4,60.77,True,True,0.0439,0.0562,False,True,True,True,False,5,-3.257e-05,-0.00012702,False,-0.63,3.52
MODD,2025-12-28,0,12,0.3970000147819519,101500,False,3,1.094,True,False,4,41.64,True,True,0.0074,0.0045,False,True,True,True,False,5,2.339e-05,4.481e-05,False,14.99,0.76
MPX,2025-12-28,1,12,8.880000114440918,27500,True,7,0.535,True,False,3,53.09,False,True,0.0348,0.0615,False,True,True,True,False,2,-0.00011793,-0.00031268,False,-3.95,4.84
MRCY,2025-12-28,0,12,74.22000122070312,279800,False,3,0.789,True,False,3,58.68,False,True,0.421,0.4175,False,True,True,True,False,6,0.00112192,-0.0008014,False,5.13,6.2
MRGR,2025-12-28,0,12,44.540000915527344,900,False,3,0.876,True,False,5,49.68,False,True,-0.0355,-0.036,True,False,True,False,False,4,-0.0002174,-0.00017343,False,-1.27,-0.09
MRSK,2025-12-28,0,12,37.13999938964844,15900,False,3,0.852,True,False,4,54.84,True,True,0.037,0.0315,False,True,True,True,False,5,-1.265e-05,-4.102e-05,False,-0.26,1.05
MRVL,2025-12-28,1,12,86.33999633789062,4993800,False,0,0.775,False,False,4,30.62,False,False,-0.2736,-0.3866,True,False,True,True,True,8,0.00044918,-0.00118751,False,1.25,-3.42
MSCI,2025-12-28,1,12,584.989990234375,244900,False,3,0.978,True,False,1,93.26,False,False,4.3672,4.2346,False,True,True,True,True,8,0.00255315,0.00123449,False,1.51,3.77
MSD,2025-12-28,1,12,7.429999828338623,75700,False,3,0.798,True,False,1,86.28,True,False,0.0228,0.0233,False,True,True,True,True,8,3.07e-06,-1.838e-05,False,0.07,2.33
MSFO,2025-12-28,0,12,15.529999732971191,43900,False,3,1.026,True,False,4,55.34,True,True,0.0491,0.0493,False,True,True,False,False,5,-7.204e-05,-1.604e-05,False,-1.36,-0.35
MSFU,2025-12-28,0,12,42.2400016784668,811300,False,3,1.069,True,False,4,52.14,True,True,0.3341,0.321,False,True,True,False,False,5,-7.598e-05,1.178e-05,False,-0.79,-3.03
MSLC,2025-12-28,0,12,55.005001068115234,96300,False,3,1.462,True,False,4,57.49,True,True,0.087,0.0728,False,True,True,True,False,5,-1.333e-05,-2.344e-05,False,-0.04,1.32
MSM,2025-12-28,1,12,87.41999816894531,268100,False,3,1.049,True,False,1,71.61,True,False,0.303,0.2988,False,True,True,True,True,8,-0.00017725,8.896e-05,True,-0.22,-1.73
MSMR,2025-12-28,0,12,35.10300064086914,2100,False,3,1.201,True,False,4,52.83,True,True,0.046,0.0453,False,True,True,True,False,5,-8.154e-05,-0.00012319,False,-0.62,0.27
MSTI,2025-12-28,0,12,20.4950008392334,100,False,3,1.477,True,False,4,62.35,True,True,0.0009,-0.001,False,True,True,False,False,5,-9.027e-05,-2.615e-05,False,-1.34,0.19
MSTQ,2025-12-28,0,12,39.95100021362305,400,False,3,0.93,True,False,4,49.66,True,True,0.0808,0.0646,False,True,True,True,False,5,-6.64e-06,-1.236e-05,False,-0.03,1.09
MTB,2025-12-28,1,12,207.27999877929688,372700,False,3,1.081,True,False,1,76.51,False,False,0.0561,0.1786,False,True,True,True,True,8,-0.00061058,0.00011219,True,-0.72,9.83
MTC,2025-12-28,1,12,3.190000057220459,31700,True,9,0.465,True,False,2,65.91,True,False,-0.0014,0.0188,False,False,False,True,False,1,-8.474e-05,-0.00014598,False,-7.6,17.28
MTG,2025-12-28,1,12,29.790000915527344,949500,False,3,1.031,True,False,1,79.61,True,False,0.0667,0.0791,False,True,True,True,True,8,-0.00010237,6.24e-06,True,-0.89,5.08
MTRN,2025-12-28,0,12,128.89999389648438,72500,False,3,0.822,True,False,3,58.39,False,True,0.3152,0.3163,False,True,True,True,False,6,-0.00010124,-9.362e-05,False,0.34,5.49
MAC,2025-12-28,0,11,18.950000762939453,802800,False,3,0.914,True,False,1,74.01,True,False,0.0907,0.1044,False,True,True,True,False,7,4.875e-05,4.76e-05,False,0.29,10.16
MACIU,2025-12-28,0,11,10.789999961853027,0,False,3,1.0,True,False,3,,False,False,-0.004,-0.0043,True,False,True,False,False,5,-5.731e-05,-2.67e-05,False,-1.43,0.0
MADE,2025-12-28,0,11,31.790000915527344,2500,False,3,0.999,True,False,3,57.41,False,True,0.0414,0.0426,False,True,True,True,False,5,-4.655e-05,-7.139e-05,False,-0.16,3.27
MAGA,2025-12-28,0,11,52.72200012207031,400,False,3,1.026,True,False,4,52.47,True,True,0.0014,-0.0004,False,True,True,True,False,4,-0.00013724,-4.177e-05,False,-0.6,0.03
MAGY,2025-12-28,0,11,53.81999969482422,142700,False,3,1.024,True,False,3,55.49,False,True,0.1151,0.1038,False,True,True,True,False,5,-9.921e-05,-2.923e-05,False,-0.43,2.33
MANH,2025-12-28,1,11,176.35000610351562,241800,False,0,1.121,False,False,3,43.39,False,True,0.4842,0.4359,False,True,True,True,True,8,-0.00090535,0.00131524,True,-1.14,-0.06
MAXI,2025-12-28,1,11,14.649999618530273,43600,False,0,0.973,False,False,3,45.01,False,True,0.1785,0.1581,False,True,True,True,True,8,9.668e-05,-0.00010093,False,1.67,-7.76
MBBC,2025-12-28,0,11,12.239999771118164,5600,False,3,1.229,True,False,1,71.67,True,False,0.0611,0.0692,False,True,True,True,False,7,-1.61e-06,-1.21e-06,False,1.17,9.78
MBOT,2025-12-28,1,11,2.1500000953674316,936100,False,0,1.002,False,False,3,36.25,False,False,-0.0125,-0.0135,True,False,True,False,True,8,7.65e-06,-2.712e-05,False,1.94,-11.16
MBS,2025-12-28,1,11,8.795000076293945,34000,False,3,1.072,True,False,0,71.55,True,False,0.003,0.002,False,True,True,False,True,8,-4.085e-05,2.22e-06,True,-1.31,0.1
MBVIU,2025-12-28,0,11,10.199999809265137,200,False,0,2.256,False,False,6,39.47,True,False,-0.0019,-0.0039,True,False,True,True,False,5,-3.218e-05,-1.07e-05,False,-0.94,-0.58
MCK,2025-12-28,0,11,828.260009765625,177200,False,3,0.992,True,False,4,61.28,False,True,1.4681,0.8929,False,True,True,True,False,4,-0.00087087,-0.00021045,False,-0.45,-5.91
MCOW,2025-12-28,0,11,20.10099983215332,100,False,3,2.353,True,False,3,52.42,True,True,0.017,0.0141,False,True,True,False,False,5,-7.869e-05,-1.775e-05,False,-0.95,-0.38
MDGL,2025-12-28,0,11,598.9099731445312,97800,False,3,0.907,True,False,4,58.04,False,True,0.5809,0.4115,False,True,True,True,False,4,-0.00086868,-0.00388022,False,-0.09,0.32
MELI,2025-12-28,1,11,2005.7099609375,191800,False,0,1.264,False,False,3,42.21,False,True,3.6385,1.6697,False,True,True,True,True,8,-0.00759866,0.00277059,True,-1.02,-3.19
METL,2025-12-28,0,11,26.479999542236328,30600,False,3,1.095,True,False,1,70.2,True,False,0.1582,0.1183,False,True,True,True,False,7,0.00031375,0.00038509,True,5.04,10.66
METW,2025-12-28,0,11,36.2400016784668,35600,False,3,1.248,True,False,3,43.43,False,True,0.1631,0.1955,False,True,True,True,False,5,-7.424e-05,-0.00024229,False,-0.89,2.4
MGNX,2025-12-28,0,11,1.6100000143051147,444200,False,3,0.921,True,False,2,67.65,True,False,0.0304,0.032,False,True,True,True,False,6,2.814e-05,3.28e-06,False,5.91,5.23
MH,2025-12-28,0,11,16.989999771118164,511700,False,3,1.192,True,False,4,53.16,True,True,-0.1524,-0.1407,False,False,False,True,False,4,-0.00014616,-0.00030368,False,-2.19,-3.19
MHLA,2025-12-28,1,11,12.930000305175781,5200,True,7,0.315,False,False,0,28.95,True,False,0.0209,0.0099,False,True,True,False,False,4,-0.00011862,-1.019e-05,False,-2.65,-11.98
MISL,2025-12-28,0,11,43.27000045776367,23400,False,3,1.875,True,False,1,65.13,False,False,0.3233,0.3737,False,True,True,True,False,7,-1.907e-05,-0.00065941,False,0.14,6.2
MKTX,2025-12-28,0,11,182.86000061035156,309700,False,3,1.184,True,False,1,78.32,False,False,0.7946,0.9602,False,True,True,True,False,7,0.00042664,-0.00072861,False,0.85,11.57
MKZR,2025-12-28,0,11,3.890000104904175,64400,False,6,0.436,False,False,3,52.26,False,True,0.0551,0.0668,False,True,True,True,False,2,-0.00015391,-0.00012591,False,-6.32,-5.58
MMIN,2025-12-28,0,11,24.030000686645508,50200,False,3,1.068,True,False,4,63.95,True,True,0.0088,0.0077,False,True,True,True,False,4,-0.00012317,-5.582e-05,False,-1.34,0.12
MMS,2025-12-28,0,11,86.87000274658203,213500,False,3,0.815,True,False,4,57.64,True,True,0.1226,0.2067,False,True,True,False,False,4,-0.00101276,-0.00037482,False,-2.81,0.91
MMSC,2025-12-28,0,11,24.51799964904785,9500,False,3,0.72,True,False,3,51.87,False,True,0.0341,0.0382,False,True,True,True,False,5,-6.193e-05,-0.00011299,False,-0.45,1.2
MNDO,2025-12-28,1,11,1.1699999570846558,30400,False,0,1.057,False,False,3,25.0,False,False,-0.0091,-0.0109,True,False,True,False,True,8,-4.71e-06,4.37e-06,True,-0.57,-1.68
MNR,2025-12-28,1,11,11.149999618530273,246200,False,0,1.123,False,False,3,17.16,False,False,-0.0923,-0.1022,True,False,True,False,True,8,-4.466e-05,8.75e-06,True,-1.34,-5.67
MNTK,2025-12-28,0,11,1.840000033378601,142500,False,3,0.9,True,False,3,63.27,False,True,0.0119,0.0139,False,True,True,True,False,5,-2.296e-05,3.179e-05,True,-3.03,12.88
MOH,2025-12-28,0,11,164.83999633789062,677900,False,3,0.802,True,False,1,72.12,False,False,0.838,0.9923,False,True,True,True,False,7,-0.00056668,0.00018812,True,-0.73,11.18
MPLX,2025-12-28,0,11,53.93000030517578,569500,False,3,0.967,True,False,4,31.76,False,False,-0.2556,-0.2766,True,False,True,True,False,4,-0.00017956,-0.00017704,False,-1.0,-0.74
MPTI,2025-12-28,0,11,51.20000076293945,17700,False,0,0.831,False,False,5,49.03,False,True,-0.2168,-0.2241,True,False,True,False,False,6,-0.0008476,0.00080361,True,-4.22,-0.91
MPW,2025-12-28,1,11,5.079999923706055,3335300,False,0,1.004,False,False,3,34.91,True,False,-0.0276,-0.0348,True,False,True,False,True,8,-4.75e-05,3.104e-05,True,-2.6,-10.34
MQY,2025-12-28,1,11,11.279999732971191,661000,False,0,0.949,False,False,3,38.95,False,False,-0.0014,-0.0026,True,False,True,False,True,8,-8.541e-05,8.43e-06,True,-1.97,-0.63
MRAM,2025-12-28,0,11,9.380000114440918,137900,False,3,0.839,True,False,3,59.42,False,True,0.0879,0.0877,False,True,True,True,False,5,9.417e-05,-2.321e-05,False,3.49,16.96
MRK,2025-12-28,0,11,106.77999877929688,6265800,False,3,0.95,True,False,1,72.59,False,False,0.4244,0.3321,False,True,True,True,False,7,0.00135791,0.00100042,False,4.2,2.73
MRSN,2025-12-28,0,11,29.075000762939453,82400,False,3,1.187,True,False,3,86.72,True,False,-0.5056,-0.5101,True,False,True,False,False,5,-8.851e-05,-1.743e-05,False,-0.96,6.0
MSB,2025-12-28,0,11,37.06999969482422,45000,False,3,0.897,True,False,1,78.39,False,False,0.3308,0.2822,False,True,True,True,False,7,0.00060347,0.0006278,True,6.21,13.5
MSDD,2025-12-28,0,11,85.89399719238281,900,False,3,1.574,True,False,4,62.52,False,True,0.2002,0.3231,False,True,True,True,False,4,0.00206137,-0.00104977,False,5.72,15.38
MSDL,2025-12-28,1,11,16.969999313354492,922400,False,0,1.109,False,False,3,32.93,False,False,-0.0776,-0.0949,True,False,True,False,True,8,-9.275e-05,0.00017605,True,-1.19,-1.85
MSFT,2025-12-28,0,11,487.7099914550781,8822100,False,3,1.318,True,False,4,54.38,False,True,1.8892,1.8387,False,True,True,True,False,4,-0.00161223,-0.00058164,False,-1.06,-0.87
MTGP,2025-12-28,0,11,44.57500076293945,4500,False,3,0.719,True,False,4,59.29,True,True,0.0164,0.0177,False,True,True,False,False,4,-0.00020944,-8.873e-05,False,-1.28,0.11
MTSI,2025-12-28,0,11,175.00999450683594,354700,False,3,0.943,True,False,4,38.93,False,False,-1.5241,-1.6203,True,False,True,True,False,4,-0.00066662,-0.00135602,False,-1.09,0.01
MARPS,2025-12-28,0,10,4.360000133514404,8900,False,3,1.012,True,False,2,48.24,False,True,0.014,0.0248,False,True,True,False,False,5,-2.612e-05,-0.00011254,False,-0.5,2.59
MBI,2025-12-28,0,10,7.119999885559082,250600,False,0,0.989,False,False,5,43.33,False,True,-0.0639,-0.0658,True,False,True,False,False,5,-7.158e-05,-1.035e-05,False,-2.95,-5.7
MBSD,2025-12-28,0,10,20.78499984741211,7100,False,3,0.772,True,False,3,54.54,True,True,0.0057,0.006,False,True,True,False,False,4,-0.00010307,-3.326e-05,False,-1.33,0.15
MCHX,2025-12-28,0,10,1.6699999570846558,15000,False,3,1.827,True,False,2,50.0,False,True,0.0057,0.0075,False,True,True,False,False,5,-2.056e-05,-1.867e-05,False,-2.02,2.45
MCRP,2025-12-28,1,10,1.2200000286102295,24200,True,7,0.355,False,False,0,65.88,False,False,0.0306,0.0383,False,True,True,False,False,3,-4.174e-05,-1.174e-05,False,-9.0,-8.96
MDRR,2025-12-28,0,10,12.010000228881836,3400,False,0,1.067,False,False,4,36.46,False,False,-0.1477,-0.1623,True,False,True,True,False,6,-0.00035447,0.00012291,True,-9.04,-11.56
MDU,2025-12-28,1,10,19.68000030517578,1155600,False,0,1.069,False,False,2,68.6,True,False,0.0159,-0.0041,False,True,True,True,True,8,7.021e-05,4.579e-05,False,1.23,-7.03
MDY,2025-12-28,0,10,615.3300170898438,420400,False,3,0.908,True,False,3,59.7,False,True,0.4295,0.4979,False,True,True,True,False,4,-0.00229474,-0.00076653,False,-0.81,1.99
MDYG,2025-12-28,0,10,94.62999725341797,43800,False,3,0.994,True,False,3,57.99,False,True,0.1334,0.1356,False,True,True,True,False,4,-0.0001943,-0.00011785,False,-0.26,2.24
MDYV,2025-12-28,0,10,86.08999633789062,56400,False,3,1.059,True,False,3,60.92,False,True,-0.0039,0.0141,False,False,False,True,False,4,-0.00038409,-6.038e-05,False,-1.09,1.98
MEG,2025-12-28,0,10,26.040000915527344,140300,False,3,0.88,True,False,3,47.9,False,True,-0.0115,-0.0045,False,False,False,True,False,4,-0.00013437,-0.0001153,False,-1.77,1.52
MESO,2025-12-28,0,10,19.5,115400,False,3,0.897,True,False,0,66.01,False,False,0.0963,0.111,False,True,True,False,False,7,-0.0001005,0.00017706,True,-1.33,13.17
META,2025-12-28,0,10,663.2899780273438,7062300,False,3,1.175,True,False,3,44.62,False,True,2.4631,2.9061,False,True,True,True,False,4,-0.00131648,-0.00284029,False,-0.74,2.45
METC,2025-12-28,0,10,17.889999389648438,2769200,False,3,0.95,True,False,4,51.3,False,True,0.9078,0.8516,False,True,True,True,False,3,0.00126284,0.00068252,False,21.36,14.02
MFAN,2025-12-28,0,10,25.229999542236328,8600,False,3,1.537,True,False,3,62.5,True,True,0.0135,0.0133,False,True,True,False,False,4,-0.00012952,-3.335e-05,False,-1.31,1.04
MFC,2025-12-28,0,10,36.58000183105469,928300,False,3,1.046,True,False,2,69.72,True,False,0.0341,0.0481,False,True,True,True,False,5,-5.199e-05,-0.00021406,False,-0.27,3.89
MFG,2025-12-28,0,10,7.320000171661377,2669100,False,3,0.822,True,False,2,48.7,False,True,-0.0188,-0.0115,False,False,False,False,False,5,-2.73e-05,-0.00011986,False,-1.29,3.1
MFLX,2025-12-28,0,10,16.979999542236328,100,False,3,2.046,True,False,2,65.67,True,False,0.0077,0.0077,False,True,True,True,False,5,-8.842e-05,-3.765e-05,False,-1.39,0.02
MFSV,2025-12-28,0,10,26.81999969482422,117100,False,3,1.14,True,False,2,68.47,True,False,0.0363,0.0381,False,True,True,True,False,5,-1.482e-05,-1.548e-05,False,-0.11,2.19
MGIC,2025-12-28,0,10,26.25,28200,False,3,1.052,True,False,3,56.86,False,True,-0.0852,-0.0463,False,False,False,True,False,4,-1.773e-05,-0.00023938,False,-1.58,14.38
MGLD,2025-12-28,0,10,0.9599999785423279,14700,False,3,1.064,True,False,4,53.1,True,True,0.0031,0.0014,False,True,True,True,False,3,-2.472e-05,-2.636e-05,False,-7.31,-5.88
MHNC,2025-12-28,0,10,15.75,2600,False,0,1.13,False,False,5,40.27,True,True,0.0055,-0.0035,False,True,True,False,False,5,-8.076e-05,-3.897e-05,False,-1.43,-9.69
MHO,2025-12-28,0,10,128.97999572753906,91000,False,0,1.058,False,False,6,39.91,True,False,-0.7189,-0.8108,True,False,True,True,False,4,-0.00013634,0.00105451,False,-0.39,-6.26
MIMI,2025-12-28,1,10,0.32199999690055847,244800,True,7,0.102,False,False,0,34.32,False,False,0.1316,0.1412,False,True,True,False,False,3,-5.213e-05,-3.641e-05,False,-34.34,-38.78
MIRM,2025-12-28,0,10,79.26000213623047,318500,False,3,0.815,True,False,0,70.22,True,False,1.6059,1.7239,False,True,True,False,False,7,-2.28e-05,-0.00077026,False,0.53,8.5
MMID,2025-12-28,0,10,25.316999435424805,2800,False,3,1.21,True,False,2,54.89,False,True,0.0061,0.0073,False,True,True,False,False,5,-7.866e-05,-1.104e-05,False,-0.67,1.26
MNKD,2025-12-28,0,10,5.789999961853027,2430900,False,3,1.004,True,False,2,55.56,False,True,-0.006,0.0092,False,False,False,False,False,5,-5.437e-05,-0.00011608,False,-2.28,8.22
MODG,2025-12-28,0,10,11.739999771118164,1277700,False,3,0.904,True,False,5,54.24,True,True,-0.0513,-0.04,False,False,False,False,False,2,-0.00019039,-0.00016714,False,-5.2,-8.85
MOV,2025-12-28,1,10,20.8799991607666,94300,False,0,1.031,False,False,2,48.18,False,True,-0.1703,-0.1651,False,False,False,False,True,8,-0.00018405,0.0001373,True,-2.28,1.37
MRBK,2025-12-28,0,10,17.6200008392334,44200,False,3,0.945,True,False,0,76.26,False,False,-0.0249,-0.0037,False,False,False,False,False,7,-0.00016405,7.996e-05,True,-2.72,10.26
MSGS,2025-12-28,0,10,260.0899963378906,123300,False,3,0.955,True,False,1,84.49,False,False,2.8785,2.8885,False,True,True,True,False,6,0.00362391,0.00163134,False,4.14,14.06
MSS,2025-12-28,1,10,0.35600000619888306,80500,True,7,0.135,False,False,0,28.92,False,False,-0.0056,-0.0011,False,False,False,False,False,3,-6.275e-05,-5.466e-05,False,-28.48,-17.4
MSSM,2025-12-28,0,10,51.540000915527344,24200,False,3,1.155,True,False,3,54.34,False,True,0.0141,0.0202,False,True,True,True,False,4,-0.00014425,-6.211e-05,False,-0.49,1.98
LZM,2025-12-28,0,9,4.449999809265137,202500,False,3,0.88,True,False,2,65.54,True,False,0.1042,0.0946,False,True,True,True,False,4,0.00018028,9.074e-05,False,10.95,13.81
MAGH,2025-12-28,1,9,6.760000228881836,0,True,9,0.47,True,False,0,,False,False,-0.1575,-0.1496,False,False,False,False,False,0,-3.591e-05,-1.673e-05,False,-1.43,29.75
MAIA,2025-12-28,0,9,1.5700000524520874,762000,False,3,1.312,True,False,6,63.7,True,True,0.0249,0.0141,False,True,True,True,False,0,0.00011652,0.00014874,False,27.26,33.05
MART,2025-12-28,0,9,38.814998626708984,1000,False,3,1.213,True,False,2,66.52,True,False,0.0296,0.0277,False,True,True,True,False,4,-0.00010841,-6.624e-05,False,-0.71,1.35
MAT,2025-12-28,0,9,20.260000228881836,1963900,False,0,1.173,False,False,4,39.53,False,False,-0.1289,-0.1579,True,False,True,True,False,5,-2.662e-05,0.00022605,False,-0.48,-4.07
MAX,2025-12-28,0,9,12.6899995803833,288100,False,0,1.022,False,False,5,42.96,False,True,-0.0847,-0.0853,True,False,True,False,False,4,-0.00012458,-2.413e-05,False,-2.29,-0.55
MBINL,2025-12-28,0,9,22.954999923706055,38500,False,3,1.17,True,False,2,56.64,False,True,0.0501,0.0765,False,True,True,False,False,4,-0.00021035,-0.00026393,False,-2.65,2.38
MBNE,2025-12-28,0,9,29.010000228881836,600,False,0,2.143,False,False,5,43.02,False,True,-0.0008,-0.0037,True,False,True,False,False,4,-0.00014385,-3.543e-05,False,-1.45,-0.43
