ticker,date,signals_met,total_score,current_price,volume,step1_signal,step1_score,step1_red_volume_ratio,step1_price_above_ema,step2_signal,step2_score,step2_rsi,step2_rsi_divergence,step2_rsi_in_accumulation_zone,step2_macd_histogram,step2_macd_histogram_prev,step2_macd_improving_from_negative,step2_macd_histogram_positive,step2_macd_turning_positive,step2_obv_rising,step3_signal,step3_score,step3_rs_slope,step3_rs_slope_recent,step3_rs_just_turned_positive,step3_outperformance,step3_stock_change_20d
GRIN,2025-12-25,3,26,28.017000198364258,3900,True,10,0.224,True,True,8,63.15,True,True,0.0689,0.0597,False,True,True,True,True,8,4.22e-05,-4.69e-05,False,0.26,3.04
GLE,2025-12-25,2,23,0.4950000047683716,223900,True,9,0.465,True,True,8,60.77,True,True,0.0155,0.0169,False,True,True,True,False,6,1.662e-05,-5.036e-05,False,6.43,3.13
GINN,2025-12-25,2,22,74.18000030517578,100,True,10,0.255,True,True,7,52.68,True,True,0.0896,0.065,False,True,True,True,False,5,-8.623e-05,-0.00045218,False,-0.28,1.76
GMMA,2025-12-25,2,22,21.56999969482422,500,True,10,0.287,True,True,8,57.05,True,True,0.0078,0.0026,False,True,True,True,False,4,-0.00011652,-9.01e-05,False,-1.48,0.72
GSEP,2025-12-25,2,22,38.939998626708984,487400,True,10,0.2,True,True,8,59.76,True,True,0.0256,0.0158,False,True,True,True,False,4,-0.00016598,-0.00012123,False,-1.29,1.25
HEQQ,2025-12-25,2,22,58.965999603271484,100,True,9,0.464,True,True,8,55.74,True,True,0.0302,-0.0027,False,True,True,True,False,5,-9.877e-05,-8.033e-05,False,-0.43,1.25
IFLO,2025-12-25,2,22,28.600000381469727,600,True,10,0.195,True,True,7,63.45,True,True,0.0178,0.0174,False,True,True,True,False,5,-9.34e-05,-9.996e-05,False,-1.07,2.62
GGM,2025-12-25,2,21,28.10099983215332,100,True,9,0.426,True,True,7,61.79,True,True,0.0401,0.0297,False,True,True,True,False,5,-3.288e-05,-5.834e-05,False,-0.37,2.96
GSID,2025-12-25,2,21,69.58499908447266,100,True,9,0.491,True,False,4,67.6,True,False,0.1304,0.1155,False,True,True,True,True,8,-0.00013913,2.527e-05,True,-0.66,3.42
GFLW,2025-12-25,2,20,28.718000411987305,26600,False,5,0.698,True,True,7,52.5,True,True,0.034,0.0182,False,True,True,True,True,8,2.153e-05,-0.00014811,False,0.49,1.91
GIGL,2025-12-25,1,20,51.25,300,True,10,0.37,True,False,6,55.04,True,True,0.0135,0.0025,False,True,True,False,False,4,-0.00039343,-0.00016209,False,-2.12,-0.22
GOOP,2025-12-25,2,20,38.970001220703125,11900,False,3,1.061,True,True,9,47.88,True,True,-0.1653,-0.2225,True,False,True,True,True,8,0.00022751,0.00011442,False,1.37,-1.14
GPRE,2025-12-25,2,20,10.029999732971191,472200,False,3,1.091,True,True,8,45.57,True,True,0.0391,0.014,False,True,True,True,True,9,6.943e-05,0.00026238,False,0.41,0.4
GUMI,2025-12-25,1,20,50.349998474121094,21500,True,10,0.277,True,False,6,58.62,False,True,-0.003,-0.0034,True,False,True,True,False,4,-0.00041893,-0.00029552,False,-2.3,0.32
GUSA,2025-12-25,2,20,59.79499816894531,100,True,7,0.55,True,True,8,57.85,True,True,0.0567,0.0215,False,True,True,True,False,5,-1.285e-05,-4.651e-05,False,-0.09,1.8
GVAL,2025-12-25,2,20,31.6200008392334,51000,False,3,0.885,True,True,9,56.05,True,True,-0.0094,-0.0284,True,False,True,True,True,8,2.604e-05,-3.227e-05,False,0.24,2.0
HELX,2025-12-25,2,20,37.242000579833984,500,False,3,1.615,True,True,9,44.02,True,True,-0.0813,-0.1123,True,False,True,True,True,8,8.421e-05,-0.00023611,False,0.93,-2.2
HQL,2025-12-25,2,20,17.290000915527344,66300,False,3,1.045,True,True,9,52.91,True,True,-0.0134,-0.0322,True,False,True,True,True,8,9.149e-05,3.724e-05,False,1.36,-1.09
HRTS,2025-12-25,2,20,35.72999954223633,400,False,3,1.114,True,True,9,58.88,True,True,-0.0052,-0.032,True,False,True,True,True,8,6.661e-05,2.02e-06,False,0.65,0.25
HTEC,2025-12-25,2,20,36.382999420166016,3400,False,3,0.903,True,True,9,54.52,True,True,-0.0195,-0.0278,True,False,True,True,True,8,7.7e-07,-0.00036468,False,0.03,-0.05
HYAC,2025-12-25,1,20,11.380000114440918,700,True,10,0.208,True,False,5,62.72,True,True,0.006,0.0063,False,True,True,False,False,5,-9.272e-05,-5.219e-05,False,-2.36,0.44
IBBQ,2025-12-25,2,20,29.093000411987305,16900,False,3,0.934,True,True,9,56.83,True,True,-0.0013,-0.0296,True,False,True,True,True,8,0.00015666,-8.825e-05,False,1.95,0.57
IBRN,2025-12-25,2,20,32.619998931884766,300,False,3,0.822,True,True,9,60.51,True,True,-0.0333,-0.0495,True,False,True,True,True,8,0.00011131,-0.00011115,False,1.68,4.66
IMAX,2025-12-25,2,20,37.720001220703125,600200,False,3,1.099,True,True,9,60.22,True,True,-0.1513,-0.1606,True,False,True,True,True,8,-0.00021896,9.255e-05,True,-1.69,2.28
IMMR,2025-12-25,2,20,6.889999866485596,389400,False,3,1.05,True,True,9,52.67,True,True,-0.0106,-0.035,True,False,True,True,True,8,0.00010512,0.00031001,False,4.13,-2.55
GEM,2025-12-25,2,19,41.38999938964844,43400,False,3,1.062,True,True,8,59.64,True,True,0.0824,0.0567,False,True,True,True,True,8,-3.205e-05,2.575e-05,True,-0.23,1.94
GGRW,2025-12-25,2,19,35.78300094604492,300,False,3,1.345,True,True,8,51.5,True,True,0.0304,0.0038,False,True,True,True,True,8,2.143e-05,-2.239e-05,False,0.16,0.52
GGUS,2025-12-25,2,19,64.66300201416016,13800,False,3,0.851,True,True,8,55.55,True,True,0.1079,0.0648,False,True,True,True,True,8,7.848e-05,-4.952e-05,False,0.38,1.8
GILD,2025-12-25,1,19,125.66999816894531,1606300,False,3,0.822,True,False,6,60.6,False,True,0.4609,0.3429,False,True,True,True,True,10,0.0003222,0.00036486,True,1.1,-0.79
GK,2025-12-25,2,19,25.999000549316406,100,False,3,1.367,True,True,8,49.07,True,True,0.0346,0.0126,False,True,True,True,True,8,9.339e-05,-2.41e-05,False,0.98,0.37
GLIN,2025-12-25,2,19,46.20000076293945,17100,False,3,1.19,True,True,8,58.72,True,True,0.1921,0.1909,False,True,True,True,True,8,6.616e-05,-0.00029307,False,0.26,0.13
GLO,2025-12-25,2,19,5.690000057220459,46900,False,3,1.07,True,True,8,48.04,True,True,0.0077,0.004,False,True,True,True,True,8,9.88e-06,-1.879e-05,False,0.35,0.72
GLOF,2025-12-25,2,19,53.27000045776367,800,False,3,0.835,True,True,8,61.55,True,True,0.066,0.0364,False,True,True,True,True,8,-4.696e-05,1.954e-05,True,-0.3,2.16
GLQ,2025-12-25,2,19,7.690000057220459,42000,False,3,0.868,True,True,8,49.72,True,True,0.007,0.0006,False,True,True,True,True,8,6.45e-06,-2.323e-05,False,0.18,0.86
GLRY,2025-12-25,2,19,36.880001068115234,18800,False,3,0.973,True,True,8,53.11,True,True,0.0645,0.0446,False,True,True,True,True,8,2.636e-05,-0.00015075,False,0.37,1.26
GOOY,2025-12-25,2,19,14.729999542236328,833500,False,3,1.199,True,True,8,46.77,True,True,-0.0637,-0.0811,True,False,True,True,True,8,3.889e-05,3.766e-05,False,0.51,-1.32
GQQQ,2025-12-25,2,19,30.400999069213867,2000,False,3,1.611,True,True,8,53.73,True,True,0.0296,0.0052,False,True,True,True,True,8,3.999e-05,9.93e-06,False,0.4,1.37
GROY,2025-12-25,2,19,4.170000076293945,954700,False,3,0.969,True,True,8,41.32,True,True,-0.0063,-0.0083,True,False,True,True,True,8,2.851e-05,-1.717e-05,False,1.63,4.77
GROZ,2025-12-25,2,19,30.356000900268555,7500,False,3,1.155,True,True,8,49.15,True,True,0.0415,0.0197,False,True,True,True,True,8,3.38e-05,-2.047e-05,False,0.27,1.06
GRW,2025-12-25,2,19,31.545000076293945,3200,False,3,2.132,True,True,8,53.0,True,True,0.0488,0.0263,False,True,True,True,True,8,3.537e-05,-3.256e-05,False,0.22,-0.08
GSG,2025-12-25,2,19,23.31999969482422,622400,False,3,0.944,True,True,8,47.99,True,True,0.0244,0.0041,False,True,True,True,True,8,9.231e-05,-5.45e-06,False,0.74,1.48
GTES,2025-12-25,2,19,22.020000457763672,986900,False,3,0.947,True,True,8,49.4,True,True,0.0913,0.0838,False,True,True,True,True,8,7.187e-05,-0.00012924,False,0.35,-1.92
GXPT,2025-12-25,2,19,27.81999969482422,5100,False,3,2.852,True,True,8,50.98,True,True,0.0323,0.0026,False,True,True,True,True,8,0.00011334,5.575e-05,False,1.36,1.63
HBTA,2025-12-25,2,19,29.3799991607666,9500,False,3,2.82,True,True,8,54.64,True,True,0.0336,0.0225,False,True,True,True,True,8,1.455e-05,-0.00013594,False,0.04,1.43
HCMT,2025-12-25,2,19,39.63999938964844,14500,False,3,1.26,True,True,8,53.35,True,True,0.0639,0.0121,False,True,True,True,True,8,0.00030832,0.00016452,False,2.37,3.09
HDB,2025-12-25,2,19,36.400001525878906,1536800,False,3,1.221,True,True,8,55.82,True,True,0.1022,0.0746,False,True,True,True,True,8,0.00012222,-0.00013333,False,1.2,-0.63
HFGO,2025-12-25,2,19,27.729999542236328,10800,False,3,1.053,True,True,8,49.13,True,True,0.0144,-0.0137,False,True,True,True,True,8,8.931e-05,4.897e-05,False,0.88,0.51
HGER,2025-12-25,2,19,25.290000915527344,399200,False,3,1.19,True,True,8,58.66,True,True,0.0546,0.0363,False,True,True,True,True,8,9.338e-05,-3.162e-05,False,0.41,2.4
HGRO,2025-12-25,2,19,28.80900001525879,15700,False,3,0.995,True,True,8,55.56,True,True,0.0125,-0.0107,False,True,True,True,True,8,2.421e-05,2.001e-05,False,0.27,1.16
HIGH,2025-12-25,2,19,22.600000381469727,20600,False,3,0.725,True,True,8,55.04,True,True,0.024,0.0069,False,True,True,True,True,8,-5.322e-05,4.258e-05,True,-0.81,-0.39
HOFT,2025-12-25,1,19,11.130000114440918,26700,False,5,0.678,True,False,6,46.61,False,True,-0.0062,-0.0167,True,False,True,True,True,8,9.889e-05,-6.92e-06,False,2.99,4.18
HQH,2025-12-25,2,19,19.299999237060547,102700,False,3,0.883,True,True,8,61.22,True,True,0.0078,-0.0073,False,True,True,True,True,8,3.786e-05,-2.567e-05,False,0.69,-0.97
HTUS,2025-12-25,2,19,44.779998779296875,8100,False,3,0.74,True,True,8,61.96,True,True,0.044,0.0145,False,True,True,True,True,8,-1.308e-05,2.264e-05,True,-0.1,2.06
HURC,2025-12-25,2,19,15.460000038146973,16400,False,3,0.934,True,True,8,56.21,True,True,0.1082,0.0899,False,True,True,True,True,8,0.00011204,6.258e-05,False,0.71,-5.73
HVAC,2025-12-25,2,19,31.93000030517578,800,False,3,0.764,True,True,8,45.89,True,True,0.0159,-0.0288,False,True,True,True,True,8,0.00024549,5.937e-05,False,2.22,0.24
HYHG,2025-12-25,2,19,64.61000061035156,2600,False,3,0.95,True,True,8,64.68,True,True,0.0214,-0.0142,False,True,True,True,True,8,-0.0002966,8.447e-05,True,-1.14,1.91
HYI,2025-12-25,2,19,11.09000015258789,36700,False,3,1.113,True,True,8,54.34,True,True,0.0166,0.0084,False,True,True,True,True,8,-2.448e-05,2.617e-05,True,-0.67,0.41
ICAP,2025-12-25,2,19,28.3799991607666,7100,False,3,1.167,True,True,8,61.05,True,True,-0.001,-0.0143,True,False,True,True,True,8,-6.941e-05,1.595e-05,True,-0.56,2.76
ICLR,2025-12-25,2,19,183.67999267578125,479300,False,3,0.986,True,True,7,47.35,False,True,-0.4746,-0.7045,True,False,True,True,True,9,0.00130036,0.0022366,False,0.43,0.02
IDNA,2025-12-25,2,19,26.940000534057617,8200,False,3,0.89,True,True,8,51.41,True,True,0.0013,-0.0279,False,True,True,True,True,8,0.00015441,-6.321e-05,False,1.98,-1.46
IDVO,2025-12-25,2,19,38.83000183105469,118100,False,3,0.985,True,True,8,56.15,True,True,0.032,0.0122,False,True,True,True,True,8,2.138e-05,-1.618e-05,False,0.01,2.53
IFF,2025-12-25,2,19,66.91999816894531,529200,False,3,0.929,True,True,8,53.75,True,True,0.1307,0.0537,False,True,True,True,True,8,9.295e-05,-0.00013724,False,0.58,-3.51
IFRX,2025-12-25,2,19,1.1399999856948853,307900,False,3,1.01,True,True,8,54.55,True,True,0.0176,0.0137,False,True,True,True,True,8,9.83e-06,7.91e-06,True,5.19,-4.2
IGE,2025-12-25,2,19,50.4900016784668,21800,False,3,1.179,True,True,8,51.35,True,True,-0.0111,-0.032,True,False,True,True,True,8,9.298e-05,-0.00015032,False,0.14,2.85
IGI,2025-12-25,2,19,16.530000686645508,28400,False,3,0.943,True,True,8,63.27,True,True,0.0175,0.0052,False,True,True,True,True,8,-7.016e-05,3.513e-05,True,-1.13,0.8
ILCG,2025-12-25,1,19,105.55999755859375,27900,False,5,0.637,True,False,6,56.43,False,True,0.2361,0.1561,False,True,True,True,True,8,0.00024524,5.943e-05,False,0.62,1.87
INDL,2025-12-25,2,19,56.79999923706055,15200,False,3,1.069,True,True,8,51.27,True,True,0.2478,0.2543,False,True,True,True,True,8,3.005e-05,-0.00069551,False,0.22,-2.97
GEME,2025-12-25,1,18,34.16999816894531,1400,False,5,0.674,True,False,3,74.93,True,False,0.0699,0.0466,False,True,True,True,True,10,2.522e-05,0.0001499,True,0.56,5.52
GGAL,2025-12-25,2,18,54.279998779296875,473800,False,3,0.964,True,True,7,59.86,True,True,0.3065,0.2754,False,True,True,True,True,8,-0.00036225,9.027e-05,True,-1.65,6.55
GIFT,2025-12-25,1,18,1.0800000429153442,7800,False,3,1.019,True,False,6,46.88,True,True,0.0026,0.0,False,True,True,True,True,9,7.21e-06,2.287e-05,False,1.49,-0.92
GJP,2025-12-25,1,18,24.850000381469727,0,True,10,0.349,True,False,4,65.11,True,False,0.0107,0.0188,False,True,True,True,False,4,-0.00024572,-0.00025537,False,-2.56,0.42
GLPG,2025-12-25,2,18,32.9900016784668,57200,False,3,1.022,True,True,7,62.82,True,True,0.1793,0.1567,False,True,True,True,True,8,0.00021131,0.00017873,False,1.94,5.97
GLW,2025-12-25,1,18,89.66000366210938,1666600,False,3,0.895,True,False,6,58.32,False,True,0.0777,0.0267,False,True,True,True,True,9,0.00028875,0.00039369,False,0.84,7.25
GNOM,2025-12-25,2,18,47.645999908447266,5600,False,3,1.222,True,True,7,55.27,True,True,0.0029,-0.0136,False,True,True,True,True,8,0.00021298,-0.00052351,False,1.75,2.91
GNR,2025-12-25,2,18,62.380001068115234,75200,False,3,1.046,True,True,7,61.64,True,True,0.1109,0.0954,False,True,True,True,True,8,0.0001071,-0.00011789,False,0.14,4.53
GOOG,2025-12-25,2,18,315.6700134277344,6138200,False,3,1.009,True,True,7,47.84,False,True,-1.4887,-1.9528,True,False,True,True,True,8,0.0019203,0.00131591,False,1.57,-1.38
GOOGL,2025-12-25,2,18,314.0899963378906,10097400,False,3,0.982,True,True,7,47.18,False,True,-1.5483,-2.0134,True,False,True,True,True,8,0.00186483,0.00130326,False,1.49,-1.77
GOOW,2025-12-25,2,18,71.66000366210938,24100,False,3,1.09,True,True,7,45.68,False,True,-0.4355,-0.5542,True,False,True,True,True,8,0.00060762,0.0002292,False,2.03,-2.82
GPOR,2025-12-25,1,18,207.22999572753906,85600,False,3,0.988,True,False,6,37.82,False,False,-0.9573,-1.385,True,False,True,True,True,9,0.00159003,0.00278468,False,1.61,-5.19
GRNY,2025-12-25,2,18,25.329999923706055,1149800,False,3,1.141,True,True,7,52.23,True,True,0.0433,0.0292,False,True,True,True,True,8,2.12e-05,-6.106e-05,False,0.4,2.59
GSHD,2025-12-25,2,18,75.81999969482422,124200,False,3,0.909,True,True,7,51.32,False,True,-0.1661,-0.2737,True,False,True,True,True,8,0.00050409,0.00015367,False,1.8,5.67
GTEK,2025-12-25,2,18,40.189998626708984,1200,False,3,0.831,True,True,7,53.66,True,True,0.0523,0.0181,False,True,True,True,True,8,0.00010059,-4.606e-05,False,0.71,4.18
GURU,2025-12-25,2,18,64.20999908447266,500,False,3,1.245,True,True,8,56.36,True,True,0.0085,-0.0196,False,True,True,True,True,7,-2.11e-05,-0.00032576,False,0.0,1.73
HAO,2025-12-25,2,18,1.0160000324249268,9900,False,0,1.386,False,True,8,46.2,True,True,-0.002,-0.0027,True,False,True,True,True,10,-4.8e-07,1.156e-05,True,0.79,5.83
HAUS,2025-12-25,2,18,17.70400047302246,1700,False,3,1.081,True,True,7,55.89,True,True,0.0071,-0.0026,False,True,True,False,True,8,-0.00010619,2.459e-05,True,-1.86,-0.51
HSPT,2025-12-25,1,18,10.609999656677246,300,True,10,0.107,True,False,3,67.59,True,False,0.0018,-0.0007,False,True,True,False,False,5,-6.253e-05,-3.87e-06,False,-1.79,1.14
HTZ,2025-12-25,2,18,5.329999923706055,2815400,False,3,0.876,True,True,7,54.3,True,True,0.0517,0.0585,False,True,True,True,True,8,8.352e-05,-0.00033063,False,2.98,4.1
HXHX,2025-12-25,2,18,0.8700000047683716,4539000,True,10,0.021,True,True,8,59.89,True,True,0.0709,0.069,False,True,True,True,False,0,0.00021512,-0.00031175,False,126.59,53.17
HXL,2025-12-25,2,18,76.41000366210938,274400,False,3,1.081,True,True,7,46.14,False,True,-0.1039,-0.1965,True,False,True,True,True,8,0.00054862,-0.00013453,False,1.8,0.91
HYP,2025-12-25,2,18,24.423999786376953,17200,False,3,1.024,True,True,8,50.93,True,True,0.1028,0.0815,False,True,True,True,True,7,0.00030502,-0.00023154,False,4.13,1.84
HYPR,2025-12-25,2,18,1.0700000524520874,180600,False,3,1.099,True,True,8,58.18,True,True,0.0178,0.0182,False,True,True,True,True,7,-9e-08,-1.358e-05,False,1.53,2.88
IBB,2025-12-25,2,18,173.25,637900,False,3,0.985,True,True,7,53.23,False,True,-0.0453,-0.2104,True,False,True,True,True,8,0.00091836,-0.00066642,False,1.89,-0.13
IDRV,2025-12-25,2,18,38.720001220703125,6400,False,3,1.628,True,True,8,62.97,True,True,0.0617,0.0424,False,True,True,True,True,7,-2.545e-05,-0.00013454,False,0.33,3.34
ILDR,2025-12-25,2,18,33.560001373291016,7000,False,3,1.426,True,True,7,52.55,True,True,0.0891,0.0622,False,True,True,False,True,8,0.00016864,-0.00021158,False,1.77,1.94
IMDX,2025-12-25,2,18,5.820000171661377,15700,False,3,1.059,True,True,8,53.99,True,True,0.0772,0.0422,False,True,True,True,True,7,0.00013854,0.00015567,True,9.78,-3.64
GHG,2025-12-25,2,17,1.8200000524520874,36100,False,0,1.134,False,True,8,48.72,True,True,0.0097,0.005,False,True,True,True,True,9,1.283e-05,5.503e-05,False,1.05,-2.15
GIAX,2025-12-25,1,17,16.860000610351562,37000,False,3,1.146,True,False,6,43.91,True,True,0.0042,-0.0074,False,True,True,True,True,8,2.935e-05,-9.896e-05,False,0.51,0.36
GJUL,2025-12-25,1,17,41.43000030517578,10300,True,9,0.438,True,False,4,65.6,True,False,0.0275,0.0221,False,True,True,True,False,4,-0.00020472,-0.00019206,False,-1.48,1.35
GLDG,2025-12-25,1,17,1.3600000143051147,1439000,False,3,1.032,True,True,8,45.28,True,True,0.002,-0.0002,False,True,True,True,False,6,2.701e-05,6.62e-06,False,5.58,-2.16
GMED,2025-12-25,1,17,88.43000030517578,312000,False,3,1.062,True,True,9,49.02,True,True,-0.7087,-0.7838,True,False,True,True,False,5,-3.289e-05,-0.00119803,False,-0.57,-2.91
GOOX,2025-12-25,2,17,70.75,30400,False,3,1.215,True,True,7,45.8,False,True,-0.6523,-0.8428,True,False,True,True,True,7,0.00124647,0.00075102,False,4.84,-4.25
GSUS,2025-12-25,1,17,95.55000305175781,42100,False,3,1.274,True,False,6,57.23,False,True,0.086,0.023,False,True,True,True,True,8,1.228e-05,-2.28e-06,False,0.01,1.73
GVIP,2025-12-25,1,17,156.5800018310547,4000,False,3,0.997,True,False,6,59.87,False,True,0.2595,0.1425,False,True,True,True,True,8,0.0005799,-0.00026266,False,1.07,3.16
GXPC,2025-12-25,1,17,29.899999618530273,27200,False,3,0.799,True,True,9,48.72,True,True,-0.035,-0.0624,True,False,True,True,False,5,-5.6e-07,7.274e-05,False,-0.17,0.07
HCSG,2025-12-25,2,17,19.639999389648438,350900,False,3,0.816,True,True,7,62.76,True,True,0.029,0.033,False,True,True,True,True,7,-1.973e-05,-0.00014448,False,0.09,3.64
HEPS,2025-12-25,1,17,2.559999942779541,289100,False,3,0.942,True,False,5,54.02,False,True,0.0256,0.0312,False,True,True,True,True,9,-9.732e-05,4.703e-05,True,4.31,9.87
HFBL,2025-12-25,1,17,17.0,5800,False,3,1.57,True,True,9,54.69,True,True,-0.0388,-0.0658,True,False,True,True,False,5,0.00044169,-0.00014359,False,9.71,9.61
HTFL,2025-12-25,2,17,30.440000534057617,385300,False,3,0.779,True,True,7,55.42,True,True,0.5875,0.5733,False,True,True,True,True,7,0.00027338,-0.00077005,False,3.89,-3.15
HTOO,2025-12-25,1,17,4.0,8400,True,10,0.032,True,False,4,44.68,False,True,0.0321,0.0339,False,True,True,False,False,3,2.118e-05,-4.538e-05,False,2.08,20.66
HYBX,2025-12-25,1,17,30.114999771118164,100,False,3,1.544,True,False,6,52.84,True,True,0.0106,-0.0002,False,True,True,False,True,8,-0.00021304,0.00015544,True,-1.92,0.18
IBDQ,2025-12-25,2,17,25.1200008392334,0,True,9,0.463,True,False,0,68.34,False,False,-0.0005,0.0004,False,False,False,False,True,8,0.00013779,7.13e-05,False,1.27,0.26
IBKR,2025-12-25,1,17,65.9800033569336,1344500,False,3,1.247,True,False,6,50.12,False,True,0.3243,0.2621,False,True,True,True,True,8,0.00059672,-0.00025584,False,2.47,2.92
IBMT,2025-12-25,1,17,25.959999084472656,9700,True,9,0.469,True,False,4,66.28,True,False,0.007,0.0041,False,True,True,True,False,4,-0.00019224,-0.00010126,False,-2.09,0.4
IBO,2025-12-25,1,17,0.5099999904632568,114400,True,10,0.391,True,False,5,53.7,False,True,0.0112,0.015,False,True,True,True,False,2,2.42e-06,-3.804e-05,False,12.51,18.6
ICLN,2025-12-25,2,17,16.579999923706055,2112700,False,3,0.776,True,True,7,44.5,True,True,0.0202,0.0108,False,True,True,True,True,7,-5.98e-06,-0.00014842,False,0.11,-0.54
ICOW,2025-12-25,1,17,39.290000915527344,40200,False,3,0.99,True,False,6,57.8,False,True,-0.0334,-0.0423,True,False,True,True,True,8,-0.00020439,3.03e-06,True,-1.54,2.5
IDYA,2025-12-25,2,17,35.68000030517578,355100,False,3,0.843,True,True,7,47.69,False,True,-0.0004,-0.0725,True,False,True,True,True,7,0.00069143,-7.8e-05,False,4.92,-0.56
IEMG,2025-12-25,1,17,66.94000244140625,4268900,False,3,1.21,True,True,8,59.38,True,True,0.1377,0.0962,False,True,True,True,False,6,4.4e-06,-2.784e-05,False,-0.0,1.75
IETC,2025-12-25,1,17,103.66000366210938,13200,False,3,1.198,True,False,6,51.3,False,True,0.1282,0.0347,False,True,True,True,True,8,0.00045128,-0.00014114,False,1.45,2.62
IFEB,2025-12-25,1,17,30.239999771118164,100,True,10,0.376,True,False,3,75.71,True,False,0.0158,0.0159,False,True,True,True,False,4,-0.00018992,-0.0001439,False,-1.8,1.58
IGM,2025-12-25,1,17,131.1999969482422,174200,False,3,1.267,True,False,6,48.6,False,True,0.0151,-0.1074,False,True,True,True,True,8,0.00031332,-0.00011297,False,0.85,1.58
IGPT,2025-12-25,1,17,59.709999084472656,10600,False,3,0.91,True,False,6,58.23,True,True,0.1566,0.1033,False,True,True,False,True,8,0.00022892,-9.492e-05,False,1.43,4.77
IMF,2025-12-25,1,17,45.68199920654297,100,True,10,0.373,True,False,3,67.07,False,False,0.0631,0.0898,False,True,True,True,False,4,-0.00042112,-0.00030609,False,-2.35,3.06
INCY,2025-12-25,1,17,100.44000244140625,490600,False,3,0.93,True,True,8,49.96,True,True,0.1889,0.1498,False,True,True,True,False,6,-0.00017831,-0.00078665,False,0.86,-4.93
INDO,2025-12-25,1,17,3.2300000190734863,364900,False,5,0.635,True,True,8,64.12,True,True,0.0356,0.0338,False,True,True,True,False,4,0.00010877,-6.276e-05,False,7.51,19.63
INDY,2025-12-25,1,17,49.2400016784668,93500,False,5,0.692,True,True,8,54.24,True,True,0.1093,0.103,False,True,True,True,False,4,-0.00016089,-0.00035472,False,-0.77,-0.94
GEOA,2025-12-25,1,16,33.43000030517578,0,False,3,5.235,True,True,8,60.5,True,True,0.0012,-0.0059,False,True,True,True,False,5,-8.782e-05,-8.231e-05,False,-0.83,2.5
GFR,2025-12-25,1,16,4.71999979019165,118100,False,3,1.117,True,False,6,44.16,False,True,-0.0017,-0.0179,True,False,True,True,True,7,8e-08,0.00015482,False,-2.36,0.0
GGLL,2025-12-25,1,16,97.80999755859375,616700,False,3,1.118,True,True,7,45.91,False,True,-0.9042,-1.1941,True,False,True,True,False,6,0.00186657,0.00132711,False,5.24,-4.67
GH,2025-12-25,1,16,102.37999725341797,581200,False,3,1.041,True,False,6,37.11,False,False,-0.8667,-1.0773,True,False,True,True,True,7,0.00111054,0.00015841,False,3.08,-5.02
GHY,2025-12-25,1,16,12.430000305175781,79800,False,3,0.934,True,True,8,57.05,True,True,0.0269,0.0215,False,True,True,True,False,5,-4.513e-05,-2.185e-05,False,-0.81,1.19
GLBL,2025-12-25,1,16,25.639999389648438,100,False,3,4.19,True,True,8,55.82,True,True,0.0145,-0.001,False,True,True,True,False,5,-6.98e-06,-1.542e-05,False,-0.07,1.73
GLOW,2025-12-25,1,16,31.17300033569336,400,False,3,1.287,True,True,8,63.5,True,True,0.0421,0.0284,False,True,True,True,False,5,-3.92e-05,-2.599e-05,False,-0.36,2.36
GMAB,2025-12-25,1,16,33.720001220703125,381900,False,3,0.841,True,False,6,61.94,False,True,0.2,0.1605,False,True,True,True,True,7,0.0005616,0.00028396,False,4.69,5.64
GNL,2025-12-25,1,16,8.449999809265137,1580300,False,3,1.115,True,False,5,64.29,False,True,-0.0091,-0.0155,True,False,True,False,True,8,-8.381e-05,5.992e-05,True,-2.12,2.8
GNLX,2025-12-25,2,16,4.400000095367432,31200,False,0,1.151,False,True,8,40.46,True,True,0.0563,0.0416,False,True,True,True,True,8,4.596e-05,-3.92e-06,False,2.65,-21.29
GNOV,2025-12-25,1,16,39.81999969482422,1600,False,3,0.848,True,True,9,61.48,True,True,-0.0066,-0.0135,True,False,True,True,False,4,-0.00020008,-0.00018261,False,-1.42,1.17
GOF,2025-12-25,1,16,12.510000228881836,1465500,False,3,0.972,True,False,3,90.97,True,False,0.0925,0.0809,False,True,True,True,True,10,2.103e-05,0.0001237,True,0.77,2.25
GPIQ,2025-12-25,1,16,53.52000045776367,576700,False,3,1.012,True,True,8,54.1,True,True,0.039,0.0054,False,True,True,True,False,5,-3.65e-05,-5.129e-05,False,-0.1,1.93
GPIX,2025-12-25,1,16,53.279998779296875,454000,False,3,1.002,True,True,8,60.52,True,True,0.0474,0.0215,False,True,True,True,False,5,-6.715e-05,-7.909e-05,False,-0.35,1.88
GPTY,2025-12-25,1,16,43.22999954223633,18800,False,3,0.998,True,False,6,45.79,True,True,0.0323,0.0063,False,True,True,True,True,7,-1.063e-05,-0.00023201,False,0.1,0.87
GRAB,2025-12-25,2,16,5.130000114440918,14531600,False,0,1.113,False,True,8,41.05,True,True,0.0199,0.0118,False,True,True,True,True,8,4.127e-05,-6.662e-05,False,1.91,-3.57
GRX,2025-12-25,1,16,9.619999885559082,22200,False,3,0.989,True,True,8,60.71,True,True,0.0113,0.0116,False,True,True,True,False,5,-2.76e-05,-3.456e-05,False,-0.56,1.98
