ticker,date,signals_met,total_score,current_price,volume,step1_signal,step1_score,step1_red_volume_ratio,step1_red_day_avg_volume,step1_green_day_avg_volume,step1_20d_avg_volume,step1_red_day_count,step1_green_day_count,step1_price_above_ema,step2_signal,step2_score,step2_rsi,step2_rsi_divergence,step2_rsi_in_accumulation_zone,step2_macd_histogram,step2_macd_histogram_prev,step2_macd_improving_from_negative,step2_macd_histogram_positive,step2_macd_turning_positive,step2_obv_rising,step3_signal,step3_score,step3_rs_slope,step3_rs_slope_recent,step3_rs_just_turned_positive,step3_outperformance,step3_stock_change_20d
BAX,2026-01-02,1,13,19.5,5190110,False,0,1.081,8342900.0,7212392.0,7721120.0,9,11,True,False,4,60.14,False,True,0.085,0.0766,False,True,True,False,True,9,9.762e-05,0.00022533,False,1.65,5.52
BMRN,2026-01-02,2,13,59.45000076293945,1121414,True,6,0.739,2172567.0,4093414.0,2940906.0,12,8,True,False,1,68.19,False,False,0.4053,0.5106,False,True,True,True,True,6,2.16e-05,0.00057798,True,0.2,10.46
BTI,2026-01-02,0,13,56.54999923706055,2639729,False,5,0.872,2592225.0,3224577.0,2971636.0,8,12,True,False,4,38.63,False,False,-0.1314,-0.1457,True,False,True,True,False,4,0.00030291,0.00023134,False,1.09,-1.27
BTX,2026-01-02,1,13,6.690000057220459,950532,False,0,1.255,1186243.0,815156.0,945037.0,7,13,False,False,4,48.39,False,True,0.0059,0.0028,False,True,True,False,True,9,1.698e-05,7.831e-05,False,0.74,0.05
BURU,2026-01-02,1,13,0.20010000467300415,34124090,False,1,0.992,21164267.0,21582499.0,21331560.0,12,8,False,True,8,44.23,True,True,0.0005,-0.0019,False,True,True,True,False,4,5.76e-06,2.564e-05,True,12.2,-18.33
BWA,2026-01-02,1,13,46.63999938964844,1393531,False,0,1.55,6091222.0,2163648.0,3931057.0,9,11,True,False,4,63.67,False,True,0.1406,0.0913,False,True,True,False,True,9,0.00040207,0.00085309,True,3.38,7.49
BWXT,2026-01-02,1,13,181.85000610351562,758034,False,2,0.831,795008.0,1256033.0,956367.0,13,7,False,False,2,48.09,False,True,0.9882,0.5367,False,True,True,False,True,9,0.00211355,0.00619508,True,4.43,1.97
BZ,2026-01-02,2,13,20.90999984741211,2965603,False,0,1.134,2689600.0,2160209.0,2371965.0,8,12,False,True,7,58.76,True,True,0.0147,-0.0069,False,True,True,False,True,6,-1.109e-05,0.00042032,True,0.37,-0.76
CAG,2026-01-02,1,13,17.299999237060547,10641252,False,0,1.078,10596462.0,9318571.0,9829728.0,8,12,False,False,5,43.48,False,True,-0.0154,-0.0162,True,False,True,False,True,8,6.984e-05,-2.384e-05,False,1.38,2.06
CAKE,2026-01-02,0,13,52.810001373291016,979217,False,4,0.913,953671.0,1093609.0,1044631.0,7,13,True,False,4,64.33,False,True,0.1363,0.0503,False,True,True,False,False,5,0.0002598,0.00225386,False,1.53,10.53
CALF,2026-01-02,1,13,44.77000045776367,1373915,False,0,1.023,862673.0,820435.0,843666.0,11,9,True,False,3,37.45,False,False,-0.0978,-0.107,True,False,True,False,True,10,7.922e-05,0.00023045,True,0.64,0.27
CB,2026-01-02,1,13,310.05999755859375,1021926,False,5,0.845,1593991.0,2079892.0,1885531.0,8,12,True,False,2,59.85,False,True,-0.4744,-0.1284,False,False,False,False,True,6,6.75e-06,-0.001701,False,-0.05,5.23
CENN,2026-01-02,0,13,0.15000000596046448,1695159,False,3,0.774,1732977.0,3174694.0,2237578.0,13,7,False,False,5,39.42,True,False,-0.0001,-0.0009,True,False,True,False,False,5,5.6e-07,7.16e-06,True,4.2,-10.98
CGBL,2026-01-02,1,13,35.54999923706055,904183,False,0,1.008,959480.0,944888.0,952184.0,10,10,True,False,4,50.34,False,True,0.0137,0.0145,False,True,True,False,True,9,0.00010295,0.00018182,False,0.84,1.52
CGCP,2026-01-02,1,13,22.639999389648438,1759881,False,0,1.006,1348228.0,1331830.0,1340029.0,10,10,True,False,5,56.53,False,True,0.0049,0.0076,False,True,True,True,True,8,8.557e-05,5.623e-05,False,0.95,0.26
CGGE,2026-01-02,1,13,31.969999313354492,912381,False,0,1.188,1049631.0,574240.0,883244.0,13,7,True,False,4,56.24,False,True,0.0377,0.0319,False,True,True,False,True,9,0.00012801,0.00023995,False,1.22,2.06
CGTX,2026-01-02,2,13,1.4700000286102295,873361,False,0,1.021,919025.0,872220.0,900303.0,12,8,False,True,7,41.76,True,True,-0.0147,-0.0234,True,False,True,False,True,6,3.23e-06,7.879e-05,True,2.41,-16.48
CHRS,2026-01-02,0,13,1.3700000047683716,648379,False,5,0.87,764097.0,954642.0,878424.0,8,12,True,False,5,43.48,False,True,0.0094,0.0118,False,True,True,True,False,3,2.916e-05,-2.351e-05,False,4.04,11.38
CHWY,2026-01-02,1,13,33.4900016784668,4727043,False,0,1.069,8983860.0,7831904.0,8407882.0,10,10,False,False,5,44.52,False,True,0.0736,0.0186,False,True,True,True,True,8,0.00040239,0.00060279,False,4.11,0.6
CIEN,2026-01-02,1,13,246.05999755859375,1983434,False,5,0.822,2333400.0,3175028.0,2838377.0,8,12,True,False,2,51.92,False,True,1.0676,0.8923,False,True,True,False,True,6,0.00156393,0.00661058,True,2.85,25.71
CIVI,2026-01-02,1,13,27.790000915527344,730588,False,2,0.893,1225477.0,1643913.0,1371929.0,13,7,False,True,7,40.96,True,True,-0.0675,-0.1354,True,False,True,True,False,4,0.00036317,0.00050669,False,4.34,-7.18
COLD,2026-01-02,0,13,12.9399995803833,6563988,False,5,0.898,5965300.0,7096916.0,6644269.0,8,12,True,False,5,61.64,False,True,0.1042,0.1131,False,True,True,True,False,3,0.0002049,-8.535e-05,False,3.82,18.41
CQQQ,2026-01-02,1,13,54.33000183105469,2186754,False,4,0.901,771289.0,925369.0,856033.0,9,11,True,False,2,66.62,True,False,0.3557,0.2288,False,True,True,True,True,7,0.00085757,0.00167784,False,5.06,6.42
CRBG,2026-01-02,1,13,30.3700008392334,2554113,False,0,1.184,8309475.0,5083064.0,7018911.0,12,8,False,False,3,34.44,False,False,-0.0795,-0.0803,True,False,True,False,True,10,2.711e-05,0.00018974,True,0.32,1.12
CRNC,2026-01-02,1,13,11.5600004196167,845502,False,1,0.954,869473.0,962334.0,911260.0,11,9,False,True,8,43.65,True,True,-0.0668,-0.1223,True,False,True,False,False,4,0.00017592,0.00060769,True,5.65,-10.73
CTVA,2026-01-02,1,13,67.76000213623047,2929072,False,0,1.237,4379611.0,2853216.0,3540094.0,9,11,True,False,3,65.52,True,False,0.0463,0.0346,False,True,True,False,True,10,0.00029249,0.00056103,True,1.51,2.22
CXAI,2026-01-02,1,13,0.3422999978065491,3613609,True,6,0.476,1601308.0,6635743.0,3363360.0,13,7,False,False,3,30.04,False,False,0.0014,-0.0009,False,True,True,True,False,4,8.8e-06,2.491e-05,False,4.76,-21.13
CZR,2026-01-02,1,13,23.559999465942383,2276857,False,3,0.77,4254140.0,6570055.0,5527893.0,9,11,False,False,2,44.58,False,True,-0.1933,-0.1726,False,False,False,False,True,8,-0.0003485,0.00012549,True,-3.93,2.7
DBEF,2026-01-02,1,13,48.650001525878906,318054,False,0,1.169,845854.0,495708.0,723303.0,13,7,True,False,4,64.9,False,True,0.0613,0.0435,False,True,True,False,True,9,0.00032257,0.00045375,False,1.86,2.85
DFSV,2026-01-02,1,13,33.220001220703125,870325,False,0,1.06,1009030.0,895262.0,952146.0,10,10,True,False,3,31.38,False,False,-0.0988,-0.103,True,False,True,False,True,10,3.622e-05,0.00014318,True,0.53,0.94
DGRW,2026-01-02,1,13,89.73999786376953,1140496,False,0,1.111,744033.0,557488.0,669415.0,12,8,True,False,4,46.87,False,True,0.0168,0.0362,False,True,True,False,True,9,9.036e-05,0.00014149,False,0.29,0.0
DHR,2026-01-02,1,13,230.39999389648438,2338185,False,0,1.006,3214900.0,3177617.0,3194394.0,9,11,True,False,5,46.99,False,True,0.124,0.1405,False,True,True,True,True,8,0.00076163,0.00074602,False,1.07,1.58
DLTR,2026-01-02,0,13,127.69999694824219,2354915,False,4,0.954,3039788.0,3286685.0,3187926.0,8,12,True,False,5,45.49,False,True,-0.8232,-1.1033,True,False,True,False,False,4,0.00149491,0.00320067,False,4.06,10.21
EKSO,2026-01-02,1,13,7.840000152587891,1203228,True,10,0.354,2221171.0,8002500.0,6268101.0,6,14,True,False,1,67.75,False,False,0.4256,0.4733,False,True,True,True,False,2,0.00115755,-0.00196208,False,42.04,92.63
AAOI,2026-01-02,1,12,39.599998474121094,4768851,True,6,0.72,3744214.0,5981458.0,5198423.0,7,13,True,False,2,54.83,False,True,0.4455,0.3636,False,True,True,False,False,4,0.00059324,0.00276749,True,7.57,50.91
ABTC,2026-01-02,1,12,1.7799999713897705,10362706,False,1,0.959,14098108.0,15838758.0,14707335.0,13,7,False,True,7,47.47,True,True,0.1085,0.1039,False,True,True,False,False,4,-4.032e-05,5.095e-05,True,-4.79,-26.45
ACHR,2026-01-02,0,12,8.130000114440918,40502760,False,1,0.923,31053000.0,38493237.0,33657083.0,13,7,False,False,6,43.91,True,True,0.0192,-0.0125,False,True,True,False,False,5,7.749e-05,0.00045538,True,4.08,-9.16
AESI,2026-01-02,0,12,9.720000267028809,2823419,False,4,0.951,2364733.0,2667490.0,2485836.0,12,8,True,False,3,37.37,False,False,0.0051,-0.0095,False,True,True,True,False,5,0.00011081,0.00010526,True,4.22,-3.28
AHR,2026-01-02,1,12,47.2400016784668,1628462,False,1,0.958,1886133.0,2092620.0,1968728.0,12,8,False,False,5,59.68,True,True,-0.1305,-0.1292,False,False,False,False,True,6,-7.392e-05,1.13e-05,True,0.07,-4.97
AIG,2026-01-02,1,12,84.2699966430664,2392990,True,6,0.8,3909686.0,5541567.0,4888814.0,8,12,True,False,2,59.82,False,True,-0.151,0.0542,False,False,False,False,False,4,-0.00041217,-0.00100896,False,-1.52,9.62
AIOT,2026-01-02,0,12,5.25,977930,False,5,0.811,959621.0,1454978.0,1182532.0,11,9,True,False,2,45.05,False,True,-0.0113,0.0013,False,False,False,False,False,5,-5.133e-05,-5.13e-05,False,-2.28,3.35
ALGM,2026-01-02,0,12,26.90999984741211,2150623,False,1,0.99,1905944.0,1956325.0,1926096.0,12,8,False,False,6,39.05,True,False,-0.016,-0.04,True,False,True,True,False,5,0.00010462,0.00016831,False,1.18,-6.63
ALNY,2026-01-02,0,12,400.1700134277344,730466,False,4,0.697,1157608.0,2416771.0,1661273.0,12,8,False,False,3,38.75,True,False,1.0841,0.6552,False,True,True,True,False,5,0.00142266,0.00376219,False,0.93,-14.0
AMBA,2026-01-02,1,12,75.16000366210938,921345,False,2,0.808,567009.0,866827.0,701927.0,11,9,False,False,3,40.26,False,True,0.4733,0.1284,False,True,True,True,True,7,0.00151845,0.00423027,False,6.3,5.77
AMH,2026-01-02,1,12,31.920000076293945,2863056,False,0,1.087,3180122.0,2718741.0,2926363.0,9,11,True,False,4,63.93,False,True,0.1205,0.1459,False,True,True,False,True,8,0.00014883,-9.504e-05,False,1.13,4.27
AMKR,2026-01-02,0,12,42.91999816894531,4167672,False,4,0.931,2983558.0,3533509.0,3203539.0,12,8,True,False,4,36.79,False,False,-0.3628,-0.5859,True,False,True,True,False,4,0.00076625,0.00200961,True,6.77,-0.6
ANET,2026-01-02,1,12,133.60000610351562,4700579,False,0,1.005,5777771.0,5708811.0,5746739.0,11,9,True,False,2,48.84,False,True,1.0332,1.0271,False,True,True,False,True,10,0.00062653,0.00139078,True,2.37,3.93
APAM,2026-01-02,1,12,41.40999984741211,242589,False,0,1.031,538153.0,473698.0,522039.0,15,5,False,False,6,48.95,True,True,-0.0194,-0.0361,True,False,True,False,True,6,-8.146e-05,0.00044596,True,0.05,-2.36
APO,2026-01-02,1,12,146.61000061035156,1664761,False,4,0.926,2528291.0,2979129.0,2731168.0,11,9,True,False,0,36.9,False,False,-0.7606,-0.7207,False,False,False,False,True,8,-0.00029134,0.00100005,True,-0.25,7.21
AREC,2026-01-02,1,12,2.7200000286102295,2925171,False,0,1.112,3680350.0,2937867.0,3309109.0,10,10,True,False,6,50.57,True,True,0.0598,0.0534,False,True,True,False,True,6,-1.048e-05,4.752e-05,True,2.53,-14.2
ASX,2026-01-02,0,12,16.860000610351562,7235062,False,4,0.951,5671818.0,6318018.0,5962608.0,11,9,True,False,5,56.12,False,True,0.0817,0.0291,False,True,True,True,False,3,0.00041332,0.00067304,False,8.29,11.21
ATO,2026-01-02,0,12,169.36000061035156,485016,False,2,0.884,840690.0,1061302.0,950996.0,10,10,False,False,5,57.07,True,True,0.2696,0.1784,False,True,True,False,False,5,0.00091392,0.0012605,False,1.77,-0.93
AUTL,2026-01-02,1,12,1.8700000047683716,2351773,True,6,0.763,2027347.0,3076183.0,2656649.0,8,12,True,False,4,66.67,True,False,0.0317,0.0384,False,True,True,True,False,2,8.357e-05,-6.513e-05,False,13.01,19.11
AVTR,2026-01-02,1,12,11.460000038146973,6948440,False,0,1.01,10639724.0,10426350.0,10533037.0,10,10,True,False,4,49.58,False,True,0.0913,0.0957,False,True,True,False,True,8,6.951e-05,3.96e-05,False,1.3,2.78
AXTI,2026-01-02,0,12,16.760000228881836,10348693,False,4,0.909,4245221.0,5016118.0,4669215.0,9,11,True,False,5,51.7,False,True,0.0456,0.0014,False,True,True,True,False,3,0.00073001,0.00076724,False,10.08,38.51
BAK,2026-01-02,0,12,2.9200000762939453,546656,False,4,0.953,774375.0,837563.0,812288.0,8,12,True,False,4,47.83,False,True,0.0031,0.0052,False,True,True,False,False,4,1.258e-05,-1.717e-05,False,0.69,-1.68
BALT,2026-01-02,1,12,33.540000915527344,1433702,False,0,1.411,817337.0,287956.0,579115.0,11,9,True,False,3,65.79,False,False,0.0182,0.0184,False,True,True,True,True,9,0.00016596,0.00019543,False,1.22,0.93
BBAI,2026-01-02,1,12,5.840000152587891,52422200,False,1,0.951,95126731.0,109058900.0,100002990.0,13,7,False,False,5,37.77,True,False,-0.0479,-0.073,True,False,True,False,True,6,1.713e-05,0.00027134,True,2.95,-16.81
BBDC,2026-01-02,1,12,9.239999771118164,863632,False,0,1.295,1120260.0,779982.0,865052.0,5,15,True,False,4,65.38,True,False,0.0243,0.0143,False,True,True,True,True,8,0.00014252,0.00017608,False,4.04,5.24
BDN,2026-01-02,1,12,2.950000047683716,3441532,False,1,0.999,5249408.0,5264762.0,5254782.0,13,7,False,True,8,44.0,True,True,0.009,0.0048,False,True,True,True,False,3,3.29e-05,-2.49e-06,False,3.46,-7.52
BEN,2026-01-02,1,12,23.799999237060547,4775339,False,0,1.102,4121754.0,3357590.0,3739672.0,10,10,True,False,4,64.0,False,True,0.0026,0.025,False,True,True,False,True,8,6.088e-05,5.369e-05,False,0.77,4.26
BITI,2026-01-02,0,12,22.579999923706055,4205446,False,4,0.995,2595518.0,2617867.0,2608927.0,8,12,True,False,3,54.29,True,True,-0.1201,-0.0808,False,False,False,False,False,5,-8.491e-05,-0.00026425,False,-1.47,2.78
BKR,2026-01-02,1,12,47.13999938964844,4709195,False,1,0.993,7178209.0,7292288.0,7229545.0,11,9,False,True,8,48.05,True,True,0.1063,-0.0287,False,True,True,True,False,3,0.00077115,0.00095702,False,5.21,-6.86
BMY,2026-01-02,0,12,53.459999084472656,7135359,False,5,0.837,13025625.0,17239588.0,15554003.0,8,12,True,False,3,64.79,True,True,-0.2318,-0.1532,False,False,False,False,False,4,-0.00013652,-0.00032715,False,-1.13,2.91
BSCU,2026-01-02,1,12,16.920000076293945,584491,False,0,1.093,1348039.0,1118690.0,1233365.0,10,10,True,False,4,57.76,False,True,0.0027,0.0047,False,True,True,False,True,8,6.101e-05,4.738e-05,False,0.92,0.37
BTAL,2026-01-02,1,12,14.050000190734863,757255,False,0,1.17,954705.0,646933.0,816208.0,11,9,True,True,8,56.08,True,True,0.0173,0.0335,False,True,True,True,False,4,6.924e-05,-0.00016086,False,0.64,-1.01
BTCZ,2026-01-02,0,12,3.990000009536743,28238116,False,4,0.937,19276431.0,21264177.0,20568466.0,7,13,True,False,3,52.96,True,True,-0.0396,-0.0253,False,False,False,False,False,5,-5.215e-05,-0.00012196,False,-4.19,3.91
BUFR,2026-01-02,1,12,34.29999923706055,958796,False,0,1.028,994830.0,941250.0,968040.0,10,10,True,False,4,54.78,False,True,0.0029,0.0102,False,True,True,False,True,8,9.931e-05,8.209e-05,False,0.71,0.76
BVN,2026-01-02,1,12,28.59000015258789,1225057,True,6,0.788,1430482.0,2287795.0,1816273.0,11,9,True,False,2,56.42,False,True,-0.1615,-0.1446,False,False,False,False,False,4,-0.00019563,0.00018246,True,-2.21,12.96
BWX,2026-01-02,1,12,22.479999542236328,298175,False,0,1.136,727816.0,534400.0,640779.0,11,9,True,False,4,50.07,False,True,0.0073,0.0142,False,True,True,False,True,8,5.306e-05,3.374e-05,False,0.5,0.23
CABA,2026-01-02,1,12,2.2100000381469727,1194836,False,0,1.093,1934672.0,1465814.0,1770572.0,13,7,False,False,6,39.13,True,False,-0.0152,-0.0189,True,False,True,True,True,6,2.17e-06,5.271e-05,True,1.95,-13.67
CBT,2026-01-02,1,12,67.05000305175781,277843,False,0,1.139,608100.0,422568.0,533887.0,12,8,True,False,3,38.43,False,False,-0.0791,-0.1237,True,False,True,False,True,9,0.00047088,0.00072552,False,1.88,4.6
CCCX,2026-01-02,1,12,17.139999389648438,1697589,True,6,0.722,1321575.0,2592074.0,1829774.0,12,8,True,False,2,61.94,False,True,0.311,0.2883,False,True,True,False,False,4,-0.00015187,0.00107447,True,-1.13,12.17
CFLT,2026-01-02,1,12,30.110000610351562,29309224,True,6,0.703,14363480.0,25397909.0,20432416.0,9,11,True,False,2,48.19,False,True,-0.1669,-0.1271,False,False,False,False,False,4,0.00014976,0.00010862,False,1.03,28.95
CGCB,2026-01-02,1,12,26.479999542236328,2346184,False,0,1.053,968262.0,859444.0,919294.0,11,9,True,False,4,54.07,False,True,0.0052,0.0106,False,True,True,False,True,8,8.906e-05,4.282e-05,False,0.81,0.07
CGGR,2026-01-02,1,12,44.54999923706055,3520883,False,0,1.047,2483598.0,2258850.0,2371224.0,10,10,True,False,4,47.59,False,True,0.0141,0.0385,False,True,True,False,True,8,-3.072e-05,3e-07,True,-0.23,0.3
CGON,2026-01-02,0,12,41.790000915527344,1044076,False,5,0.85,713988.0,923373.0,839619.0,8,12,True,False,4,50.97,False,True,0.2557,0.1622,False,True,True,True,False,3,0.00098533,0.00134998,False,5.93,-6.57
CLMT,2026-01-02,1,12,19.549999237060547,443277,False,4,0.956,538907.0,594500.0,563924.0,11,9,True,False,0,39.94,False,False,-0.0378,-0.02,False,False,False,False,True,8,5.684e-05,-5.103e-05,False,0.32,0.51
CMP,2026-01-02,0,12,19.860000610351562,190898,False,5,0.876,587220.0,753400.0,670310.0,10,10,True,False,3,68.06,True,False,0.0301,0.047,False,True,True,False,False,4,4.011e-05,-3.52e-05,False,0.04,-1.29
CMS,2026-01-02,1,12,70.41999816894531,1240393,False,0,1.047,2116945.0,1906221.0,2022120.0,11,9,False,True,8,55.2,True,True,0.139,0.105,False,True,True,True,False,4,0.00040584,0.00028808,False,1.69,-1.79
CNA,2026-01-02,0,12,46.869998931884766,342294,False,5,0.815,447759.0,651040.0,549400.0,10,10,True,False,2,55.93,False,True,-0.0321,0.0558,False,False,False,False,False,5,-9.774e-05,-0.00056517,False,-0.83,4.02
CNC,2026-01-02,1,12,41.779998779296875,3676333,False,0,1.152,6462322.0,4916194.0,5611952.0,9,11,True,False,5,60.15,False,True,0.1012,0.064,False,True,True,True,True,7,0.00059591,0.00058576,False,4.17,7.54
CNP,2026-01-02,1,12,38.72999954223633,2692755,False,0,1.203,5422370.0,3594696.0,4508533.0,10,10,True,False,4,69.13,True,False,0.116,0.096,False,True,True,True,True,8,0.00028159,0.00024577,False,2.18,0.49
CNR,2026-01-02,1,12,89.88999938964844,266888,False,0,1.139,744111.0,579363.0,653499.0,9,11,True,False,2,57.28,False,True,0.2133,0.2309,False,True,True,False,True,10,0.00061243,0.00128474,True,2.51,6.96
CRF,2026-01-02,1,12,8.050000190734863,4427620,False,0,1.112,1283525.0,1068902.0,1154751.0,8,12,True,False,3,73.77,True,False,0.0124,0.0104,False,True,True,True,True,9,6.06e-05,8.388e-05,False,1.91,2.12
CRS,2026-01-02,1,12,338.3399963378906,960972,False,0,1.011,984160.0,961957.0,973059.0,10,10,False,False,2,61.62,False,True,0.5333,-0.3852,False,True,True,False,True,10,0.00104331,0.01575069,True,2.23,7.5
CUE,2026-01-02,0,12,0.33739998936653137,6170710,False,5,0.502,826169.0,3167544.0,1645650.0,13,7,False,False,3,32.49,True,False,0.0046,-0.0011,False,True,True,True,False,4,9.07e-06,2.714e-05,False,4.85,-38.99
CVE,2026-01-02,1,12,17.530000686645508,8963000,False,1,0.979,9581600.0,9998310.0,9789955.0,10,10,False,True,8,47.43,True,True,0.0225,-0.0314,False,True,True,True,False,3,0.00031495,0.00042833,False,5.94,-4.36
CVX,2026-01-02,1,12,155.89999389648438,5675722,False,0,1.164,9351427.0,6427836.0,8035811.0,11,9,True,False,4,64.58,False,True,0.7145,0.4703,False,True,True,True,True,8,0.00257477,0.00325053,False,4.95,2.39
DAIC,2026-01-02,1,12,0.5151000022888184,2068899,True,7,0.272,2183123.0,18913528.0,8038765.0,13,7,False,False,4,15.93,True,False,-0.0647,-0.0792,True,False,True,True,False,1,-2.23e-05,-2.329e-05,False,-16.68,-69.52
DAPP,2026-01-02,0,12,17.799999237060547,565142,False,5,0.543,390973.0,1122794.0,720292.0,11,9,False,False,2,38.36,False,False,0.0673,-0.0045,False,True,True,False,False,5,0.00017448,0.00081516,True,4.58,-9.69
DEC,2026-01-02,1,12,14.800000190734863,316382,False,0,1.163,756200.0,520542.0,650154.0,11,9,True,True,8,53.21,True,True,0.0149,-0.0163,False,True,True,True,False,4,0.00022685,0.00030799,False,4.75,-3.39
DEO,2026-01-02,1,12,87.08999633789062,2002136,False,0,1.092,1869040.0,1554244.0,1711642.0,10,10,False,True,7,46.74,True,True,0.0658,-0.0177,False,True,True,True,False,5,0.00059731,0.00071289,False,1.93,-2.68
DFAC,2026-01-02,1,12,39.790000915527344,2760668,False,0,1.158,2812530.0,2043747.0,2428138.0,10,10,True,False,2,44.94,False,True,-0.0233,-0.0136,False,False,False,False,True,10,1.388e-05,7.544e-05,True,0.19,0.61
DFAS,2026-01-02,1,12,70.38999938964844,371926,False,4,0.951,505158.0,570366.0,531241.0,12,8,True,False,0,34.85,False,False,-0.1881,-0.1863,False,False,False,False,True,8,-9.34e-05,0.00026612,True,-0.08,0.15
DFAU,2026-01-02,1,12,46.970001220703125,836942,False,0,1.048,652158.0,585556.0,622187.0,11,9,True,False,2,44.89,False,True,-0.0155,-0.001,False,False,False,False,True,10,4.15e-06,5.387e-05,True,0.06,0.19
DFAX,2026-01-02,1,12,33.20000076293945,1163365,False,0,1.174,1031255.0,691263.0,878258.0,11,9,True,False,3,66.83,False,False,0.0558,0.0411,False,True,True,True,True,9,0.00022591,0.00038327,False,1.98,3.84
DFCF,2026-01-02,0,12,42.54999923706055,668929,False,4,0.921,849775.0,1012667.0,923076.0,11,9,True,False,4,52.25,False,True,0.006,0.0127,False,True,True,False,False,4,0.00013332,8.673e-05,False,0.8,-0.0
DIVO,2026-01-02,1,12,44.70000076293945,1130655,False,0,1.054,895358.0,780607.0,849458.0,12,8,True,False,2,44.47,False,True,-0.0396,-0.0288,False,False,False,False,True,10,-3e-06,8.825e-05,True,0.03,0.41
DLO,2026-01-02,1,12,14.069999694824219,841990,False,0,1.008,1079299.0,1061610.0,1070454.0,10,10,True,False,4,43.75,False,True,0.0191,0.0374,False,True,True,False,True,8,3.726e-05,-0.00011711,False,0.75,4.45
DOW,2026-01-02,1,12,24.270000457763672,8297762,False,0,1.064,11568950.0,10402005.0,10868783.0,8,12,True,False,5,46.58,False,True,0.0553,-0.0033,False,True,True,True,True,7,0.00039134,0.00065241,False,5.24,6.12
DSL,2026-01-02,1,12,11.229999542236328,1005291,False,0,1.236,1058627.0,747615.0,856470.0,7,13,True,False,4,58.56,False,True,0.0158,0.0201,False,True,True,False,True,8,3.667e-05,-5.01e-06,False,0.59,0.18
ECH,2026-01-02,1,12,40.369998931884766,531055,False,0,1.281,767995.0,461700.0,599533.0,9,11,True,False,4,63.04,False,True,0.0322,0.0507,False,True,True,False,True,8,0.00026685,4.142e-05,False,1.43,5.2
ECVT,2026-01-02,1,12,9.90999984741211,1596220,False,4,0.999,1637057.0,1639332.0,1638536.0,7,13,True,False,2,71.14,False,False,0.0233,0.0297,False,True,True,False,True,6,-5.62e-06,6.965e-05,True,0.53,16.18
ED,2026-01-02,1,12,99.98999786376953,965143,False,0,1.186,2170912.0,1604704.0,1831187.0,8,12,True,False,4,69.37,True,False,0.1958,0.1936,False,True,True,True,True,8,0.00059626,0.00048182,False,1.73,3.92
EL,2026-01-02,1,12,106.76000213623047,1445360,False,0,1.034,3323550.0,3104686.0,3214118.0,10,10,True,False,2,53.25,False,True,-0.393,-0.382,False,False,False,False,True,10,-9.005e-05,0.00110631,True,0.21,2.83
ELBM,2026-01-02,1,12,0.8801000118255615,684491,False,0,1.008,876443.0,853715.0,869625.0,14,6,False,False,6,40.58,True,True,0.0017,-0.0028,False,True,True,False,True,6,-9.5e-07,4.006e-05,True,0.93,-15.37
ELVA,2026-01-02,0,12,7.920000076293945,645832,False,4,0.942,641042.0,706550.0,680347.0,8,12,True,False,3,67.5,False,False,0.1094,0.1377,False,True,True,True,False,5,2.531e-05,0.0001634,False,0.28,50.57
ADAM,2026-01-02,1,11,7.440000057220459,647253,False,0,1.221,954489.0,640878.0,782003.0,9,11,True,False,3,79.51,True,False,0.0127,0.005,False,True,True,True,True,8,7.522e-05,0.00015416,False,3.09,2.76
AGI,2026-01-02,0,11,38.40999984741211,1733152,False,5,0.822,1889596.0,3057471.0,2298353.0,13,7,True,False,2,49.75,False,True,-0.2032,-0.1205,False,False,False,False,False,4,-0.00056229,-0.00035233,False,-4.75,6.43
AISP,2026-01-02,1,11,3.109999895095825,863235,False,0,1.037,834893.0,716787.0,805367.0,15,5,False,True,8,44.91,True,True,0.0342,0.0148,False,True,True,True,False,3,0.00011309,0.00012917,False,10.93,-20.26
AJG,2026-01-02,0,11,256.0,980039,False,5,0.88,1394467.0,1711667.0,1584787.0,8,12,True,False,2,62.61,False,True,1.0182,1.5564,False,True,True,False,False,4,-0.00111776,-0.00319576,False,-1.06,4.59
ALKS,2026-01-02,0,11,28.260000228881836,1292411,False,1,0.953,1547882.0,1717290.0,1624116.0,11,9,False,False,5,37.04,True,False,0.0225,0.0019,False,True,True,True,False,5,4.995e-05,0.00044311,False,0.23,-3.55
AMOD,2026-01-02,1,11,0.4620000123977661,79875,True,7,0.342,230512.0,2006880.0,674604.0,15,5,False,False,3,34.48,False,False,-0.0029,-0.0041,True,False,True,False,False,1,-1.744e-05,-1.194e-05,False,-10.8,-36.28
AMRX,2026-01-02,0,11,12.65999984741211,1170416,False,4,0.905,1678489.0,1997892.0,1854161.0,9,11,True,False,2,60.73,False,True,-0.0222,-0.0065,False,False,False,False,False,5,-7.482e-05,-0.00010832,False,-1.21,6.03
AMTX,2026-01-02,1,11,1.590000033378601,1592558,False,0,1.008,918870.0,904606.0,911738.0,10,10,False,True,8,51.81,True,True,0.0318,0.0179,False,True,True,True,False,3,8.339e-05,0.00012295,False,17.95,-2.45
AOD,2026-01-02,0,11,9.699999809265137,1149064,False,4,0.923,476733.0,548669.0,516298.0,9,11,True,False,2,51.65,False,True,-0.0038,0.0088,False,False,False,False,False,5,-2.935e-05,-9.132e-05,False,-0.79,1.22
